"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2022-01-26,"Central Harlem (North)/Washington Heights (South)","Manhattan","10039","10039","'5-17",4545.56,551,1773,2324,12.12,39.01,51.13
2022-01-26,"Washington Heights (North)","Manhattan","10040","10040","'5-17",5421.1,633,2634,3267,11.68,48.59,60.26
2022-01-26,"Roosevelt Island","Manhattan","10044","10044","'5-17",1198.99,144,900,1044,12.01,75.06,87.07
2022-01-26,"Lenox Hill/Upper East Side","Manhattan","10065","10065","'5-17",1963.48,494,2086,2580,25.16,106.24,131.4
2022-01-26,"Lincoln Square","Manhattan","10069","10069","'5-17",512.1,136,946,1082,26.56,184.73,211.29
2022-01-26,"Lenox Hill/Upper East Side","Manhattan","10075","10075, 10162","'5-17",2097.9,281,2430,2711,13.39,115.83,129.22
2022-01-26,"Upper East Side/Yorkville","Manhattan","10128","10128","'5-17",6297.99,616,5103,5719,9.78,81.03,90.81
2022-01-26,"Battery Park City","Manhattan","10280","10280","'5-17",917.98,87,768,855,9.48,83.66,93.14
2022-01-26,"Battery Park City","Manhattan","10282","10282","'5-17",552.06,117,833,950,21.19,150.89,172.08
2022-01-26,"Silver Lake/St. George","Staten Island","10301","10301","'5-17",5847.41,719,2760,3479,12.3,47.2,59.5
2022-01-26,"Elm Park","Staten Island","10302","10302","'5-17",3334.03,488,1623,2111,14.64,48.68,63.32
2022-01-26,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island","10303","10303","'5-17",5349.25,542,2081,2623,10.13,38.9,49.03
2022-01-26,"New Dorp/Todt Hill","Staten Island","10304","10304","'5-17",6972.81,823,3288,4111,11.8,47.15,58.96
2022-01-26,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island","10305","10305","'5-17",6177.96,545,2845,3390,8.82,46.05,54.87
2022-01-26,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island","10306","10306","'5-17",7711.21,625,3452,4077,8.11,44.77,52.87
2022-01-26,"Tottenville","Staten Island","10307","10307","'5-17",2838.71,112,642,754,3.95,22.62,26.56
2022-01-26,"Great Kills","Staten Island","10308","10308","'5-17",4496.35,279,1450,1729,6.21,32.25,38.45
2022-01-26,"Charleston/Prince's Bay/Woodrow","Staten Island","10309","10309","'5-17",5513.32,286,1765,2051,5.19,32.01,37.2
2022-01-26,"Port Richmond/Randall Manor/West Brighton","Staten Island","10310","10310","'5-17",4439.15,567,2084,2651,12.77,46.95,59.72
2022-01-26,"Annadale/Rossville","Staten Island","10312","10312","'5-17",9342.11,544,3184,3728,5.82,34.08,39.91
2022-01-26,"Bloomfield/Freshkills Park","Staten Island","10314","10314","'5-17",13598.64,988,5673,6661,7.27,41.72,48.98
