"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_FEMALE","COUNT_1PLUS_CUMULATIVE_FEMALE","COUNT_ADDITIONAL_CUMULATIVE_FEMALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_FEMALE","PERC_FULLY_FEMALE","PERC_1PLUS_FEMALE","PERC_ADDITIONAL_FEMALE","PERC_BIVALENT_ADDITIONAL_FEMALE","COUNT_FULLY_CUMULATIVE_MALE","COUNT_1PLUS_CUMULATIVE_MALE","COUNT_ADDITIONAL_CUMULATIVE_MALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_MALE","PERC_FULLY_MALE","PERC_1PLUS_MALE","PERC_ADDITIONAL_MALE","PERC_BIVALENT_ADDITIONAL_MALE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2021-12-06,5957621,6572168,1345519,398,71.46,78.83,16.14,0,"3142510",3447191,"732254","218",72.1,79.09,16.8,0.01,2774389,3078064,"607313","180",69.74,77.37,15.27,0,"2158","2523","312","<10","38564","44390","5640","<10"
2021-12-07,5967320,6583973,1387145,401,71.58,78.97,16.64,0,"3147388",3453227,"754712","219",72.21,79.23,17.32,0.01,2779142,3083720,"626265","182",69.86,77.51,15.74,0,"2163","2526","324","<10","38627","44500","5844","<10"
2021-12-08,5976553,6596585,1426336,402,71.69,79.13,17.11,0,"3152059",3459556,"776025","220",72.32,79.38,17.81,0.01,2783644,3089896,"643957","182",69.97,77.67,16.19,0,"2167","2532","340","<10","38683","44601","6014","<10"
2021-12-09,5985636,6609071,1465525,407,71.8,79.28,17.58,0,"3156770",3465912,"797543","224",72.43,79.52,18.3,0.01,2787944,3095925,"661454","183",70.08,77.82,16.63,0,"2174","2537","347","<10","38748","44697","6181","<10"
2021-12-10,5996159,6622351,1507534,413,71.92,79.44,18.08,0,"3162104",3472821,"821124","228",72.55,79.68,18.84,0.01,2793078,3102209,"679716","185",70.21,77.98,17.08,0,"2177","2542","356","<10","38800","44779","6338","<10"
2021-12-11,6004500,6632152,1534092,415,72.02,79.55,18.4,0,"3166123",3477615,"835580","230",72.64,79.79,19.17,0.01,2797349,3107146,"691702","185",70.31,78.1,17.39,0,"2179","2546","368","<10","38849","44845","6442","<10"
2021-12-12,6008400,6637764,1548816,418,72.07,79.62,18.58,0.01,"3168042",3480363,"843418","232",72.69,79.85,19.35,0.01,2799276,3109942,"698533","186",70.36,78.17,17.56,0,"2182","2550","372","<10","38900","44909","6493","<10"
2021-12-13,6016355,6649421,1585127,419,72.17,79.76,19.01,0.01,"3172035",3486278,"862831","233",72.78,79.99,19.8,0.01,2803179,3115588,"715231","186",70.46,78.31,17.98,0,"2184","2553","384","<10","38957","45002","6681","<10"
2021-12-14,6023752,6660970,1621421,421,72.25,79.9,19.45,0.01,"3175716",3492089,"882113","233",72.86,80.12,20.24,0.01,2806847,3121227,"732005","188",70.55,78.45,18.4,0,"2186","2559","402","<10","39003","45095","6901","<10"
2021-12-15,6030543,6672453,1657827,426,72.34,80.04,19.89,0.01,"3179136",3497737,"901617","236",72.94,80.25,20.69,0.01,2810181,3126947,"748696","190",70.64,78.6,18.82,0,"2188","2563","421","<10","39038","45206","7093","<10"
2021-12-16,6035330,6684742,1697075,431,72.39,80.18,20.36,0.01,"3181504",3503805,"922842","238",73,80.39,21.17,0.01,2812557,3133087,"766518","193",70.69,78.75,19.27,0,"2190","2570","433","<10","39079","45280","7282","<10"
2021-12-17,6042652,6699837,1741775,436,72.48,80.36,20.89,0.01,"3185267",3511223,"947530","239",73.08,80.56,21.74,0.01,2816066,3140646,"786327","197",70.78,78.94,19.76,0,"2191","2575","446","<10","39128","45393","7472","<10"
2021-12-18,6048491,6712258,1771778,440,72.55,80.51,21.25,0.01,"3188067",3517166,"963374","240",73.15,80.7,22.1,0.01,2819058,3147011,"800346","200",70.86,79.1,20.12,0.01,"2192","2579","458","<10","39174","45502","7600","<10"
2021-12-19,6051603,6718915,1789359,443,72.59,80.59,21.46,0.01,"3189560",3520303,"972408","242",73.18,80.77,22.31,0.01,2820650,3150454,"808820","201",70.9,79.19,20.33,0.01,"2192","2585","459","<10","39201","45573","7672","<10"
2021-12-20,6058018,6734998,1835136,445,72.67,80.79,22.01,0.01,"3192699",3527863,"996328","244",73.25,80.94,22.86,0.01,2823870,3158834,"830443","201",70.98,79.4,20.87,0.01,"2193","2598","470","<10","39256","45703","7895","<10"
2021-12-21,6065223,6752382,1882415,448,72.75,80.99,22.58,0.01,"3196295",3535911,"1020955","245",73.34,81.13,23.43,0.01,2827422,3168062,"852841","203",71.07,79.63,21.44,0.01,"2195","2603","488","<10","39311","45806","8131","<10"
2021-12-22,6072555,6770450,1930626,455,72.84,81.21,23.16,0.01,"3199835",3544238,"1046160","250",73.42,81.32,24,0.01,2831154,3177646,"875562","205",71.16,79.87,22.01,0.01,"2196","2619","507","<10","39370","45947","8397","<10"
2021-12-23,6079728,6788841,1975454,456,72.93,81.43,23.7,0.01,"3203266",3552378,"1069865","251",73.5,81.51,24.55,0.01,2834829,3187693,"896370","205",71.25,80.12,22.53,0.01,"2198","2635","532","<10","39435","46135","8687","<10"
2021-12-24,6083283,6798107,1995497,459,72.97,81.54,23.94,0.01,"3204918",3556328,"1080174","253",73.53,81.6,24.78,0.01,2836707,3192924,"905941","206",71.3,80.26,22.77,0.01,"2200","2637","540","<10","39458","46218","8842","<10"
2021-12-25,6083375,6798440,1995929,459,72.97,81.55,23.94,0.01,"3204962",3556467,"1080377","253",73.54,81.6,24.79,0.01,2836755,3193118,"906168","206",71.3,80.26,22.78,0.01,"2200","2637","540","<10","39458","46218","8844","<10"
2021-12-26,6087564,6806317,2013033,460,73.02,81.64,24.15,0.01,"3206954",3559922,"1089407","254",73.58,81.68,25,0.01,2838923,3197432,"914072","206",71.36,80.37,22.98,0.01,"2203","2639","545","<10","39484","46324","9009","<10"
2021-12-27,6097521,6827907,2055565,462,73.14,81.9,24.66,0.01,"3211727",3569384,"1112600","255",73.69,81.9,25.53,0.01,2844044,3209385,"933164","207",71.49,80.67,23.46,0.01,"2210","2655","560","<10","39540","46483","9241","<10"
2021-12-28,6106387,6847626,2101746,467,73.25,82.14,25.21,0.01,"3216009",3578362,"1137712","258",73.79,82.1,26.1,0.01,2848578,3219966,"953874","209",71.6,80.94,23.98,0.01,"2214","2668","586","<10","39586","46630","9574","<10"
2021-12-29,6114634,6865513,2145769,469,73.34,82.35,25.74,0.01,"3220011",3586735,"1161234","260",73.88,82.3,26.64,0.01,2852771,3229326,"974115","209",71.71,81.17,24.48,0.01,"2215","2681","602","<10","39637","46771","9818","<10"
2021-12-30,6122564,6881760,2188976,473,73.44,82.55,26.26,0.01,"3223928",3594398,"1184584","263",73.97,82.47,27.18,0.01,2856723,3237721,"993649","210",71.81,81.38,24.98,0.01,"2217","2689","622","<10","39696","46952","10121","<10"
2021-12-31,6125589,6886945,2203886,475,73.48,82.61,26.44,0.01,"3225415",3596821,"1192518","264",74,82.53,27.36,0.01,2858248,3240466,"1000572","211",71.84,81.45,25.15,0.01,"2218","2689","625","<10","39708","46969","10171","<10"
2022-01-01,6125797,6887280,2204561,482,73.48,82.61,26.44,0.01,"3225514",3596988,"1192887","268",74.01,82.53,27.37,0.01,2858357,3240633,"1000872","214",71.85,81.45,25.16,0.01,"2218","2690","626","<10","39708","46969","10176","<10"
2022-01-02,6130821,6893534,2215525,484,73.54,82.69,26.58,0.01,"3227901",3599733,"1198365","268",74.06,82.59,27.5,0.01,2860962,3244028,"1006266","216",71.91,81.54,25.29,0.01,"2219","2693","629","<10","39739","47080","10265","<10"
2022-01-03,6139781,6907528,2242001,489,73.65,82.86,26.89,0.01,"3232281",3606040,"1212038","270",74.16,82.74,27.81,0.01,2865471,3251605,"1018916","219",72.03,81.73,25.61,0.01,"2225","2701","638","<10","39804","47182","10409","<10"
2022-01-04,6148260,6920080,2268684,503,73.75,83.01,27.21,0.01,"3236496",3611840,"1225974","275",74.26,82.87,28.13,0.01,2869679,3258243,"1031519","226",72.13,81.9,25.93,0.01,"2226","2710","648","<10","39859","47287","10543","<10"
2022-01-05,6155562,6931069,2293935,505,73.84,83.14,27.52,0.01,"3240041",3616950,"1239096","275",74.34,82.99,28.43,0.01,2873383,3264031,"1043510","227",72.22,82.04,26.23,0.01,"2228","2715","659","<10","39910","47373","10670","<10"
2022-01-06,6163286,6942041,2320404,510,73.93,83.27,27.83,0.01,"3243882",3622230,"1253458","276",74.43,83.11,28.76,0.01,2877217,3269623,"1055465","230",72.32,82.18,26.53,0.01,"2231","2717","668","<10","39956","47471","10813","<10"
2022-01-07,6171963,6951877,2344913,516,74.03,83.39,28.13,0.01,"3248120",3626860,"1266790","278",74.53,83.22,29.07,0.01,2881616,3274772,"1066531","234",72.43,82.31,26.81,0.01,"2233","2718","678","<10","39994","47527","10914","<10"
2022-01-08,6180702,6959271,2364100,521,74.14,83.48,28.36,0.01,"3252381",3630351,"1276776","280",74.62,83.3,29.29,0.01,2886049,3278609,"1075611","237",72.54,82.41,27.04,0.01,"2234","2719","685","<10","40038","47592","11028","<10"
2022-01-09,6184622,6963285,2373986,525,74.18,83.52,28.48,0.01,"3254214",3632201,"1281768","282",74.67,83.34,29.41,0.01,2888113,3280716,"1080447","239",72.59,82.46,27.16,0.01,"2235","2720","687","<10","40060","47648","11084","<10"
2022-01-10,6193328,6973321,2398104,535,74.29,83.64,28.77,0.01,"3258495",3636939,"1294552","288",74.76,83.45,29.7,0.01,2892493,3285951,"1091689","243",72.7,82.59,27.44,0.01,"2239","2723","696","<10","40101","47708","11167","<10"
2022-01-11,6201776,6982203,2418748,541,74.39,83.75,29.01,0.01,"3262535",3641162,"1305454","288",74.86,83.54,29.95,0.01,2896844,3290538,"1101322","249",72.81,82.71,27.68,0.01,"2241","2725","703","<10","40156","47778","11269","<10"
2022-01-12,6210646,6991098,2440988,542,74.5,83.86,29.28,0.01,"3266755",3645564,"1317530","289",74.95,83.64,30.23,0.01,2901422,3294974,"1111384","249",72.93,82.82,27.94,0.01,"2249","2727","709","<10","40220","47833","11365","<10"
2022-01-13,6219866,7000032,2463512,543,74.61,83.97,29.55,0.01,"3271149",3649917,"1330099","290",75.05,83.74,30.52,0.01,2906189,3299517,"1121249","249",73.05,82.93,28.18,0.01,"2251","2729","713","<10","40277","47869","11451","<10"
2022-01-14,6228350,7009991,2489641,546,74.71,84.08,29.86,0.01,"3275253",3654902,"1345035","291",75.15,83.86,30.86,0.01,2910508,3304400,"1132337","251",73.16,83.06,28.46,0.01,"2251","2735","722","<10","40338","47954","11547","<10"
2022-01-15,6232796,7016088,2505389,548,74.76,84.16,30.05,0.01,"3277334",3657842,"1353452","293",75.2,83.93,31.05,0.01,2912843,3307520,"1139605","251",73.22,83.14,28.64,0.01,"2252","2736","730","<10","40367","47990","11602","<10"
2022-01-16,6236187,7018882,2513358,548,74.8,84.19,30.15,0.01,"3278934",3659183,"1357634","293",75.23,83.96,31.15,0.01,2914612,3308950,"1143354","251",73.26,83.17,28.74,0.01,"2253","2737","733","<10","40388","48012","11637","<10"
2022-01-17,6243502,7024980,2528349,552,74.89,84.26,30.33,0.01,"3282282",3662188,"1365621","295",75.31,84.03,31.33,0.01,2918539,3311998,"1150307","253",73.36,83.25,28.91,0.01,"2257","2738","736","<10","40424","48056","11685","<10"
2022-01-18,6254324,7033025,2547800,555,75.02,84.36,30.56,0.01,"3287478",3666137,"1376177","296",75.43,84.12,31.58,0.01,2924124,3316037,"1159079","255",73.5,83.35,29.13,0.01,"2259","2742","744","<10","40463","48109","11800","<10"
2022-01-19,6263957,7040288,2565365,560,75.14,84.45,30.77,0.01,"3292088",3669870,"1385865","298",75.53,84.2,31.8,0.01,2929104,3319525,"1166867","258",73.62,83.44,29.33,0.01,"2261","2745","748","<10","40504","48148","11885","<10"
2022-01-20,6272863,7046331,2580254,562,75.24,84.52,30.95,0.01,"3296287",3672852,"1394142","299",75.63,84.27,31.99,0.01,2933773,3322551,"1173424","259",73.74,83.51,29.49,0.01,"2263","2747","752","<10","40540","48181","11936","<10"
2022-01-21,6280677,7053642,2598747,565,75.34,84.61,31.17,0.01,"3300020",3676625,"1404771","299",75.72,84.36,32.23,0.01,2937811,3326045,"1181213","262",73.84,83.6,29.69,0.01,"2264","2748","761","<10","40582","48224","12002","<10"
2022-01-22,6285728,7058757,2610710,566,75.4,84.67,31.32,0.01,"3302500",3679129,"1411260","300",75.77,84.42,32.38,0.01,2940349,3328640,"1186647","262",73.91,83.67,29.83,0.01,"2268","2750","765","<10","40611","48238","12038","<10"
2022-01-23,6289244,7061478,2617081,567,75.44,84.7,31.39,0.01,"3304122",3680434,"1414671","301",75.81,84.45,32.46,0.01,2942212,3330031,"1189577","262",73.95,83.7,29.9,0.01,"2268","2751","766","<10","40642","48262","12067","<10"
2022-01-24,6297946,7067757,2632362,569,75.54,84.78,31.58,0.01,"3308205",3683533,"1423069","303",75.9,84.52,32.65,0.01,2946785,3333185,"1196383","262",74.07,83.78,30.07,0.01,"2270","2752","769","<10","40686","48287","12141","<10"
2022-01-25,6306216,7073786,2647023,569,75.64,84.85,31.75,0.01,"3312180",3686541,"1431286","303",76,84.59,32.84,0.01,2951031,3336160,"1202753","262",74.18,83.86,30.23,0.01,"2272","2753","772","<10","40733","48332","12212","<10"
2022-01-26,6313771,7079466,2660793,573,75.73,84.92,31.92,0.01,"3315826",3689419,"1439095","306",76.08,84.65,33.02,0.01,2954897,3338925,"1208651","263",74.27,83.93,30.38,0.01,"2275","2754","777","<10","40773","48368","12270","<10"
2022-01-27,6321134,7084708,2674681,575,75.82,84.98,32.08,0.01,"3319401",3692050,"1447239","307",76.16,84.71,33.21,0.01,2958640,3341494,"1214305","264",74.37,83.99,30.52,0.01,"2276","2755","782","<10","40817","48409","12355","<10"
2022-01-28,6329251,7090768,2690815,576,75.92,85.05,32.28,0.01,"3323389",3695237,"1456957","308",76.25,84.78,33.43,0.01,2962731,3344336,"1220638","264",74.47,84.06,30.68,0.01,"2279","2758","787","<10","40852","48437","12433","<10"
2022-01-29,6330019,7091567,2693452,577,75.93,85.06,32.31,0.01,"3323727",3695640,"1458315","309",76.26,84.79,33.46,0.01,2963161,3344732,"1221906","264",74.48,84.07,30.71,0.01,"2279","2758","787","<10","40852","48437","12444","<10"
2022-01-30,6333182,7093605,2698240,577,75.97,85.09,32.37,0.01,"3325209",3696643,"1460862","309",76.29,84.82,33.52,0.01,2964824,3345757,"1224126","264",74.52,84.1,30.77,0.01,"2279","2758","787","<10","40870","48447","12465","<10"
2022-01-31,6340196,7098517,2709681,578,76.05,85.15,32.5,0.01,"3328500",3699044,"1467378","310",76.37,84.87,33.67,0.01,2968518,3348243,"1229010","264",74.62,84.16,30.89,0.01,"2282","2758","791","<10","40896","48472","12502","<10"
2022-02-01,6347109,7103376,2720538,586,76.13,85.2,32.63,0.01,"3331872",3701480,"1473632","315",76.45,84.93,33.81,0.01,2972023,3350637,"1233526","267",74.7,84.22,31.01,0.01,"2285","2758","796","<10","40929","48501","12584","<10"
2022-02-02,6353442,7107665,2731889,586,76.21,85.26,32.77,0.01,"3335001",3703714,"1480296","315",76.52,84.98,33.96,0.01,2975207,3352656,"1238156","267",74.78,84.27,31.12,0.01,"2285","2758","798","<10","40949","48537","12639","<10"
2022-02-03,6359497,7111820,2742916,590,76.28,85.31,32.9,0.01,"3337981",3705819,"1486859","317",76.59,85.03,34.11,0.01,2978265,3354679,"1242571","269",74.86,84.32,31.23,0.01,"2285","2760","802","<10","40966","48562","12684","<10"
2022-02-04,6366883,7116463,2756021,592,76.37,85.36,33.06,0.01,"3341643",3708248,"1494919","318",76.67,85.08,34.3,0.01,2981962,3356871,"1247552","270",74.95,84.38,31.36,0.01,"2288","2761","804","<10","40990","48583","12746","<10"
2022-02-05,6373099,7120016,2765135,593,76.45,85.4,33.17,0.01,"3344577",3709972,"1500129","319",76.74,85.12,34.42,0.01,2985215,3358673,"1251419","270",75.03,84.42,31.46,0.01,"2289","2761","808","<10","41018","48610","12779","<10"
2022-02-06,6375368,7122086,2769953,593,76.47,85.43,33.23,0.01,"3345628",3711025,"1502842","319",76.76,85.15,34.48,0.01,2986414,3359678,"1253499","270",75.06,84.45,31.51,0.01,"2290","2762","810","<10","41036","48621","12802","<10"
2022-02-07,6380453,7126172,2780100,593,76.53,85.48,33.35,0.01,"3348129",3713066,"1508786","319",76.82,85.19,34.62,0.01,2988972,3361708,"1257660","270",75.13,84.5,31.61,0.01,"2292","2762","816","<10","41060","48636","12838","<10"
2022-02-08,6386359,7130364,2791402,595,76.6,85.53,33.48,0.01,"3351010",3715143,"1515751","320",76.89,85.24,34.78,0.01,2991961,3363793,"1261927","271",75.2,84.55,31.72,0.01,"2293","2765","817","<10","41095","48663","12907","<10"
2022-02-09,6392134,7134610,2802934,596,76.67,85.58,33.62,0.01,"3353870",3717331,"1522955","321",76.95,85.29,34.94,0.01,2994831,3365795,"1266191","271",75.28,84.6,31.83,0.01,"2295","2768","820","<10","41138","48716","12968","<10"
2022-02-10,6397672,7138538,2815154,597,76.74,85.63,33.77,0.01,"3356601",3719366,"1530690","321",77.01,85.34,35.12,0.01,2997611,3367662,"1270614","272",75.35,84.65,31.94,0.01,"2297","2769","823","<10","41163","48741","13027","<10"
2022-02-11,6403799,7143011,2829064,598,76.81,85.68,33.93,0.01,"3359695",3721731,"1539687","321",77.09,85.39,35.33,0.01,3000610,3369748,"1275463","273",75.42,84.7,32.06,0.01,"2297","2769","827","<10","41197","48763","13087","<10"
2022-02-12,6408313,7146273,2838307,600,76.87,85.72,34.05,0.01,"3361797",3723412,"1545204","323",77.13,85.43,35.45,0.01,3003007,3371296,"1279126","273",75.48,84.74,32.15,0.01,"2297","2771","829","<10","41212","48794","13148","<10"
2022-02-13,6409929,7147717,2843258,600,76.89,85.74,34.1,0.01,"3362573",3724158,"1547928","323",77.15,85.45,35.52,0.01,3003840,3371982,"1281323","273",75.5,84.76,32.21,0.01,"2297","2771","829","<10","41219","48806","13178","<10"
2022-02-14,6413768,7150654,2853698,602,76.93,85.77,34.23,0.01,"3364465",3725597,"1554290","324",77.2,85.48,35.66,0.01,3005772,3373451,"1285335","274",75.55,84.79,32.31,0.01,"2298","2771","831","<10","41233","48835","13242","<10"
2022-02-15,6418085,7154075,2866453,604,76.98,85.81,34.38,0.01,"3366706",3727374,"1562276","324",77.25,85.52,35.85,0.01,3007822,3375068,"1290012","276",75.6,84.83,32.43,0.01,"2300","2773","832","<10","41257","48860","13333","<10"
2022-02-16,6422207,7157665,2881855,608,77.03,85.86,34.57,0.01,"3368781",3729306,"1572161","327",77.29,85.57,36.07,0.01,3009848,3376688,"1295453","277",75.65,84.87,32.56,0.01,"2301","2777","839","<10","41277","48894","13402","<10"
2022-02-17,6426454,7161591,2899815,608,77.09,85.9,34.78,0.01,"3371006",3731416,"1584018","327",77.35,85.61,36.34,0.01,3011841,3378440,"1301437","277",75.7,84.92,32.71,0.01,"2303","2780","842","<10","41304","48955","13518","<10"
2022-02-18,6431428,7165910,2920735,610,77.14,85.95,35.03,0.01,"3373596",3733754,"1597990","329",77.4,85.67,36.66,0.01,3014197,3380387,"1308271","277",75.76,84.97,32.88,0.01,"2305","2782","850","<10","41330","48987","13624","<10"
2022-02-19,6433707,7168975,2932087,612,77.17,85.99,35.17,0.01,"3374702",3735277,"1604651","329",77.43,85.7,36.82,0.01,3015359,3381897,"1312887","279",75.79,85.01,33,0.01,"2305","2785","854","<10","41341","49016","13695","<10"
2022-02-20,6435241,7170758,2938673,612,77.19,86.01,35.25,0.01,"3375466",3736193,"1608433","329",77.45,85.72,36.9,0.01,3016117,3382747,"1315643","279",75.81,85.03,33.07,0.01,"2305","2786","858","<10","41353","49032","13739","<10"
2022-02-21,6438072,7173815,2946991,613,77.22,86.05,35.35,0.01,"3376949",3737780,"1613347","329",77.48,85.76,37.02,0.01,3017456,3384184,"1319011","280",75.85,85.06,33.15,0.01,"2305","2787","859","<10","41362","49064","13774","<10"
2022-02-22,6442484,7178209,2957700,615,77.28,86.1,35.48,0.01,"3379259",3740055,"1619522","330",77.53,85.81,37.16,0.01,3019529,3386280,"1323486","281",75.9,85.12,33.27,0.01,"2306","2789","861","<10","41390","49085","13831","<10"
2022-02-23,6446371,7182334,2968180,616,77.32,86.15,35.6,0.01,"3381252",3742194,"1625395","330",77.58,85.86,37.29,0.01,3021398,3388230,"1328042","282",75.94,85.16,33.38,0.01,"2307","2790","862","<10","41414","49120","13881","<10"
2022-02-24,6450115,7186048,2978270,621,77.37,86.2,35.72,0.01,"3383127",3744054,"1631154","331",77.62,85.9,37.43,0.01,3023238,3390045,"1332311","286",75.99,85.21,33.49,0.01,"2308","2791","863","<10","41442","49158","13942","<10"
2022-02-25,6453855,7189554,2988210,622,77.41,86.24,35.84,0.01,"3384975",3745854,"1636755","331",77.67,85.95,37.55,0.01,3025115,3391710,"1336582","287",76.04,85.25,33.6,0.01,"2308","2793","867","<10","41457","49197","14006","<10"
2022-02-26,6456574,7192260,2997784,622,77.45,86.27,35.96,0.01,"3386290",3747203,"1642042","331",77.7,85.98,37.68,0.01,3026508,3393039,"1340805","287",76.07,85.29,33.7,0.01,"2308","2793","875","<10","41468","49225","14062","<10"
2022-02-27,6458006,7193950,3003969,622,77.46,86.29,36.03,0.01,"3386975",3748027,"1645367","331",77.71,86,37.75,0.01,3027248,3393889,"1343619","287",76.09,85.31,33.77,0.01,"2309","2795","877","<10","41474","49239","14106","<10"
2022-02-28,6461231,7197675,3016938,624,77.5,86.34,36.19,0.01,"3388610",3749861,"1652463","332",77.75,86.04,37.91,0.01,3028824,3395749,"1349420","288",76.13,85.35,33.92,0.01,"2310","2797","881","<10","41487","49268","14174","<10"
2022-03-01,6463956,7199736,3022133,629,77.54,86.36,36.25,0.01,"3390045",3750927,"1655349","334",77.78,86.06,37.98,0.01,3030102,3396732,"1351714","291",76.16,85.38,33.98,0.01,"2313","2798","881","<10","41496","49279","14189","<10"
2022-03-02,6466507,7201587,3026268,630,77.57,86.38,36.3,0.01,"3391323",3751859,"1657661","335",77.81,86.08,38.03,0.01,3031363,3397643,"1353527","291",76.19,85.4,34.02,0.01,"2313","2798","881","<10","41508","49287","14199","<10"
2022-03-03,6469167,7203538,3030108,632,77.6,86.41,36.35,0.01,"3392655",3752857,"1659800","336",77.84,86.11,38.08,0.01,3032675,3398573,"1355220","292",76.23,85.42,34.06,0.01,"2313","2798","881","<10","41524","49310","14207","<10"
2022-03-04,6472091,7205611,3034418,634,77.63,86.43,36.4,0.01,"3394139",3753919,"1662251","337",77.88,86.13,38.14,0.01,3034105,3399576,"1357070","293",76.26,85.45,34.11,0.01,"2315","2799","881","<10","41532","49317","14216","<10"
2022-03-05,6474274,7207168,3037791,635,77.66,86.45,36.44,0.01,"3395235",3754709,"1664091","337",77.9,86.15,38.18,0.01,3035184,3400337,"1358592","294",76.29,85.47,34.15,0.01,"2315","2800","882","<10","41540","49322","14226","<10"
2022-03-06,6475192,7207941,3039456,635,77.67,86.46,36.46,0.01,"3395725",3755087,"1664959","337",77.91,86.16,38.2,0.01,3035609,3400731,"1359387","294",76.3,85.48,34.17,0.01,"2315","2800","882","<10","41543","49323","14228","<10"
2022-03-07,6477064,7209558,3042905,635,77.69,86.48,36.5,0.01,"3396720",3755929,"1666831","337",77.94,86.18,38.24,0.01,3036479,3401502,"1360959","294",76.32,85.5,34.21,0.01,"2315","2800","883","<10","41550","49327","14232","<10"
2022-03-08,6478997,7211118,3046008,637,77.72,86.5,36.54,0.01,"3397708",3756738,"1668546","338",77.96,86.2,38.28,0.01,3037416,3402243,"1362339","295",76.35,85.52,34.24,0.01,"2315","2801","885","<10","41558","49336","14238","<10"
