"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_0_4","COUNT_1PLUS_CUMULATIVE_0_4","COUNT_ADDITIONAL_CUMULATIVE_0_4","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_0_4","PERC_FULLY_0_4","PERC_1PLUS_0_4","PERC_ADDITIONAL_0_4","PERC_BIVALENT_ADDITIONAL_0_4","COUNT_FULLY_CUMULATIVE_5_12","COUNT_1PLUS_CUMULATIVE_5_12","COUNT_ADDITIONAL_CUMULATIVE_5_12","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_5_12","PERC_FULLY_5_12","PERC_1PLUS_5_12","PERC_ADDITIONAL_5_12","PERC_BIVALENT_ADDITIONAL_5_12","COUNT_FULLY_CUMULATIVE_13_17","COUNT_1PLUS_CUMULATIVE_13_17","COUNT_ADDITIONAL_CUMULATIVE_13_17","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_13_17","PERC_FULLY_13_17","PERC_1PLUS_13_17","PERC_ADDITIONAL_13_17","PERC_BIVALENT_ADDITIONAL_13_17","COUNT_FULLY_CUMULATIVE_18_24","COUNT_1PLUS_CUMULATIVE_18_24","COUNT_ADDITIONAL_CUMULATIVE_18_24","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_18_24","PERC_FULLY_18_24","PERC_1PLUS_18_24","PERC_ADDITIONAL_18_24","PERC_BIVALENT_ADDITIONAL_18_24","COUNT_FULLY_CUMULATIVE_25_34","COUNT_1PLUS_CUMULATIVE_25_34","COUNT_ADDITIONAL_CUMULATIVE_25_34","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_25_34","PERC_FULLY_25_34","PERC_1PLUS_25_34","PERC_ADDITIONAL_25_34","PERC_BIVALENT_ADDITIONAL_25_34","COUNT_FULLY_CUMULATIVE_35_44","COUNT_1PLUS_CUMULATIVE_35_44","COUNT_ADDITIONAL_CUMULATIVE_35_44","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_35_44","PERC_FULLY_35_44","PERC_1PLUS_35_44","PERC_ADDITIONAL_35_44","PERC_BIVALENT_ADDITIONAL_35_44","COUNT_FULLY_CUMULATIVE_45_54","COUNT_1PLUS_CUMULATIVE_45_54","COUNT_ADDITIONAL_CUMULATIVE_45_54","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_45_54","PERC_FULLY_45_54","PERC_1PLUS_45_54","PERC_ADDITIONAL_45_54","PERC_BIVALENT_ADDITIONAL_45_54","COUNT_FULLY_CUMULATIVE_55_64","COUNT_1PLUS_CUMULATIVE_55_64","COUNT_ADDITIONAL_CUMULATIVE_55_64","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_55_64","PERC_FULLY_55_64","PERC_1PLUS_55_64","PERC_ADDITIONAL_55_64","PERC_BIVALENT_ADDITIONAL_55_64","COUNT_FULLY_CUMULATIVE_65_74","COUNT_1PLUS_CUMULATIVE_65_74","COUNT_ADDITIONAL_CUMULATIVE_65_74","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_65_74","PERC_FULLY_65_74","PERC_1PLUS_65_74","PERC_ADDITIONAL_65_74","PERC_BIVALENT_ADDITIONAL_65_74","COUNT_FULLY_CUMULATIVE_75up","COUNT_1PLUS_CUMULATIVE_75up","COUNT_ADDITIONAL_CUMULATIVE_75up","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_75up","PERC_FULLY_75up","PERC_1PLUS_75up","PERC_ADDITIONAL_75up","PERC_BIVALENT_ADDITIONAL_75up"
2021-01-29,126811,563467,1199,1.52,6.76,0.01,0,"<10","15","<10","<10",0,0,0,0,"<10","95","<10","<10",0,0.01,0,0,"21","178","<10","<10",0,0.04,0,0,"4636","18257","38","<10",0.66,2.59,0.01,0,"34959",90906,"272","<10",2.36,6.13,0.02,0,"22404",75992,"172","<10",1.97,6.68,0.02,0,"19682",71657,"196","<10",1.91,6.97,0.02,0,"21477",76382,"242","<10",2.15,7.65,0.02,0,"11819","118648","161","<10",1.64,16.51,0.02,0,"11808","111337","118","<10",2.1,19.82,0.02,0
2021-01-30,130188,579163,1234,1.56,6.95,0.01,0,"<10","15","<10","<10",0,0,0,0,"<10","96","<10","<10",0,0.01,0,0,"22","184","<10","<10",0.01,0.04,0,0,"4907","18577","40","<10",0.7,2.64,0.01,0,"35903",92052,"281","<10",2.42,6.2,0.02,0,"22920",77232,"177","<10",2.02,6.79,0.02,0,"20153",73038,"200","<10",1.96,7.1,0.02,0,"21988",78251,"246","<10",2.2,7.83,0.02,0,"12134","124482","170","<10",1.69,17.32,0.02,0,"12156","115236","120","<10",2.16,20.52,0.02,0
2021-01-31,132870,590012,1284,1.59,7.08,0.02,0,"<10","15","<10","<10",0,0,0,0,"<10","100","<10","<10",0,0.01,0,0,"24","190","<10","<10",0.01,0.04,0,0,"5097","18868","41","<10",0.72,2.68,0.01,0,"36558",92900,"288","<10",2.46,6.26,0.02,0,"23313",78200,"181","<10",2.05,6.88,0.02,0,"20503",74136,"206","<10",1.99,7.21,0.02,0,"22393",79690,"252","<10",2.24,7.98,0.03,0,"12533","128415","181","<10",1.74,17.87,0.03,0,"12444","117498","135","<10",2.22,20.92,0.02,0
2021-02-01,138136,592003,1485,1.66,7.1,0.02,0,"<10","15","<10","<10",0,0,0,0,"<10","102","<10","<10",0,0.01,0,0,"25","192","<10","<10",0.01,0.04,0,0,"5319","18954","45","<10",0.75,2.69,0.01,0,"37536",93144,"316","10",2.53,6.28,0.02,0,"24104",78410,"206","<10",2.12,6.9,0.02,0,"21294",74376,"233","<10",2.07,7.23,0.02,0,"23327",80044,"284","<10",2.34,8.01,0.03,0,"13220","128961","219","<10",1.84,17.94,0.03,0,"13305","117805","182","<10",2.37,20.98,0.03,0
2021-02-02,146734,595112,1571,1.76,7.14,0.02,0,"<10","15","<10","<10",0,0,0,0,"<10","103","<10","<10",0,0.01,0,0,"26","194","<10","<10",0.01,0.04,0,0,"5701","19049","47","<10",0.81,2.7,0.01,0,"39154",93450,"323","11",2.64,6.3,0.02,0,"25448",78656,"215","<10",2.24,6.92,0.02,0,"22647",74678,"241","<10",2.2,7.26,0.02,0,"24716",80429,"301","<10",2.47,8.05,0.03,0,"14181","130154","241","<10",1.97,18.11,0.03,0,"14855","118384","203","<10",2.65,21.08,0.04,0
2021-02-03,164668,609030,1781,1.98,7.31,0.02,0,"<10","16","<10","<10",0,0,0,0,"<10","103","<10","<10",0,0.01,0,0,"32","198","<10","<10",0.01,0.05,0,0,"6406","19348","52","<10",0.91,2.75,0.01,0,"42031",94482,"355","11",2.83,6.37,0.02,0,"27996",79739,"234","<10",2.46,7.01,0.02,0,"25340",75848,"260","<10",2.46,7.38,0.03,0,"27596",82004,"339","<10",2.76,8.21,0.03,0,"17077","135610","290","<10",2.38,18.87,0.04,0,"18184","121682","251","<10",3.24,21.67,0.04,0
2021-02-04,181415,632881,1995,2.18,7.59,0.02,0,"<10","16","<10","<10",0,0,0,0,"<10","106","<10","<10",0,0.01,0,0,"36","204","<10","<10",0.01,0.05,0,0,"7104","19919","58","<10",1.01,2.83,0.01,0,"44739",96639,"371","12",3.02,6.51,0.03,0,"30367",81860,"257","<10",2.67,7.2,0.02,0,"27772",78023,"291","<10",2.7,7.59,0.03,0,"30265",84612,"374","<10",3.03,8.47,0.04,0,"19737","144616","345","<10",2.75,20.12,0.05,0,"21388","126886","299","<10",3.81,22.59,0.05,0
2021-02-05,198030,657521,2178,2.38,7.89,0.03,0,"<10","16","<10","<10",0,0,0,0,"<10","110","<10","<10",0,0.01,0,0,"38","208","<10","<10",0.01,0.05,0,0,"7856","20529","64","<10",1.11,2.91,0.01,0,"47603",99082,"394","12",3.21,6.68,0.03,0,"32897",84126,"276","<10",2.89,7.4,0.02,0,"30095",80382,"317","<10",2.93,7.82,0.03,0,"32781",87313,"401","<10",3.28,8.74,0.04,0,"22336","153654","384","<10",3.11,21.38,0.05,0,"24417","132101","342","<10",4.35,23.52,0.06,0
2021-02-06,207063,678380,2278,2.48,8.14,0.03,0,"<10","17","<10","<10",0,0,0,0,"<10","110","<10","<10",0,0.01,0,0,"41","214","<10","<10",0.01,0.05,0,0,"8310","21022","70","<10",1.18,2.98,0.01,0,"49242",100935,"405","12",3.32,6.8,0.03,0,"34285",86076,"279","<10",3.02,7.57,0.02,0,"31302",82516,"325","<10",3.04,8.03,0.03,0,"34099",89835,"424","<10",3.41,8.99,0.04,0,"23986","161113","410","<10",3.34,22.41,0.06,0,"25791","136542","365","<10",4.59,24.31,0.06,0
2021-02-07,213446,689084,2374,2.56,8.27,0.03,0,"<10","17","<10","<10",0,0,0,0,"<10","111","<10","<10",0,0.01,0,0,"42","219","<10","<10",0.01,0.05,0,0,"8639","21363","73","<10",1.23,3.03,0.01,0,"50623",102176,"410","12",3.41,6.89,0.03,0,"35418",87281,"293","<10",3.12,7.68,0.03,0,"32240",83745,"340","<10",3.14,8.15,0.03,0,"34953",91269,"435","<10",3.5,9.14,0.04,0,"24769","164635","433","<10",3.45,22.9,0.06,0,"26753","138268","390","<10",4.76,24.62,0.07,0
2021-02-08,232053,704065,2590,2.78,8.45,0.03,0,"<10","19","<10","<10",0,0,0,0,"<10","112","<10","<10",0,0.01,0,0,"46","225","<10","<10",0.01,0.05,0,0,"9226","21735","76","<10",1.31,3.08,0.01,0,"53368",103571,"430","12",3.6,6.98,0.03,0,"38446",88819,"321","<10",3.38,7.81,0.03,0,"34959",85436,"377","<10",3.4,8.31,0.04,0,"37557",93382,"466","<10",3.76,9.35,0.05,0,"27748","169732","477","<10",3.86,23.61,0.07,0,"30694","141034","443","<10",5.47,25.11,0.08,0
2021-02-09,253847,719336,2893,3.04,8.63,0.03,0,"<10","19","<10","<10",0,0,0,0,"<10","114","<10","<10",0,0.02,0,0,"55","234","<10","<10",0.01,0.05,0,0,"9861","22125","85","<10",1.4,3.14,0.01,0,"56445",105031,"456","12",3.8,7.08,0.03,0,"41669",90318,"340","<10",3.67,7.94,0.03,0,"37926",87083,"420","<10",3.69,8.47,0.04,0,"40437",95361,"517","<10",4.05,9.55,0.05,0,"31658","175137","534","<10",4.4,24.37,0.07,0,"35786","143914","541","<10",6.37,25.63,0.1,0
2021-02-10,276937,736474,3132,3.32,8.83,0.04,0,"<10","19","<10","<10",0,0,0,0,"<10","115","<10","<10",0,0.02,0,0,"55","244","<10","<10",0.01,0.06,0,0,"10460","22716","89","<10",1.48,3.22,0.01,0,"59386",106900,"476","13",4,7.2,0.03,0,"44706",92141,"364","<10",3.93,8.1,0.03,0,"40721",88993,"448","<10",3.96,8.66,0.04,0,"43155",97703,"545","<10",4.32,9.78,0.05,0,"36662","180537","592","<10",5.1,25.12,0.08,0,"41781","147106","618","<10",7.44,26.19,0.11,0
2021-02-11,302777,761386,3394,3.63,9.13,0.04,0,"<10","19","<10","<10",0,0,0,0,"<10","118","<10","<10",0,0.02,0,0,"60","249","<10","<10",0.01,0.06,0,0,"11109","23651","93","<10",1.58,3.36,0.01,0,"62320",109942,"497","13",4.2,7.41,0.03,0,"47731",95228,"382","<10",4.2,8.38,0.03,0,"43703",91902,"489","<10",4.25,8.94,0.05,0,"46114",101029,"585","<10",4.62,10.11,0.06,0,"43142","187855","653","<10",6,26.13,0.09,0,"48586","151393","695","<10",8.65,26.96,0.12,0
2021-02-12,326560,794291,3693,3.92,9.53,0.04,0,"<10","20","<10","<10",0,0,0,0,"<10","119","<10","<10",0,0.02,0,0,"62","261","<10","<10",0.01,0.06,0,0,"11821","24567","96","<10",1.68,3.49,0.01,0,"65248",113160,"519","15",4.4,7.63,0.03,0,"50552",98194,"414","<10",4.45,8.64,0.04,0,"46242",94875,"517","<10",4.5,9.23,0.05,0,"48648",104626,"622","<10",4.87,10.47,0.06,0,"49314","200038","739","<10",6.86,27.83,0.1,0,"54661","158431","786","<10",9.73,28.21,0.14,0
2021-02-13,345708,817650,3931,4.15,9.81,0.05,0,"<10","20","<10","<10",0,0,0,0,"<10","120","<10","<10",0,0.02,0,0,"63","268","<10","<10",0.01,0.06,0,0,"12311","25253","98","<10",1.75,3.58,0.01,0,"67341",115348,"540","15",4.54,7.77,0.04,0,"52472",100398,"434","<10",4.62,8.83,0.04,0,"48034",97143,"543","<10",4.67,9.45,0.05,0,"50521",107383,"648","<10",5.06,10.75,0.06,0,"55543","208368","805","<10",7.73,28.99,0.11,0,"59411","163349","863","<10",10.58,29.09,0.15,0
2021-02-14,364447,831492,4203,4.37,9.97,0.05,0,"<10","20","<10","<10",0,0,0,0,"<10","120","<10","<10",0,0.02,0,0,"66","275","<10","<10",0.02,0.06,0,0,"12834","25633","101","<10",1.82,3.64,0.01,0,"69545",116711,"559","15",4.69,7.87,0.04,0,"54615",101819,"446","<10",4.8,8.96,0.04,0,"49970",98664,"566","<10",4.86,9.6,0.06,0,"52511",109175,"680","<10",5.26,10.93,0.07,0,"60725","213039","901","<10",8.45,29.64,0.13,0,"64169","166036","950","<10",11.43,29.56,0.17,0
2021-02-15,373091,842660,4430,4.48,10.11,0.05,0,"<10","20","<10","<10",0,0,0,0,"<10","120","<10","<10",0,0.02,0,0,"69","286","<10","<10",0.02,0.07,0,0,"13004","26072","104","<10",1.85,3.7,0.01,0,"70320",118194,"575","15",4.74,7.97,0.04,0,"55451",103355,"458","<10",4.88,9.09,0.04,0,"50934",100304,"592","<10",4.95,9.76,0.06,0,"53625",111319,"708","<10",5.37,11.14,0.07,0,"63328","215402","981","<10",8.81,29.97,0.14,0,"66348","167588","1012","<10",11.81,29.84,0.18,0
2021-02-16,393922,854817,4738,4.73,10.25,0.06,0,"<10","20","<10","<10",0,0,0,0,"10","121","<10","<10",0,0.02,0,0,"74","301","<10","<10",0.02,0.07,0,0,"13471","26371","109","<10",1.91,3.74,0.02,0,"72356",119340,"596","15",4.88,8.04,0.04,0,"57431",104595,"486","<10",5.05,9.2,0.04,0,"53052",101734,"614","<10",5.16,9.9,0.06,0,"56122",113356,"747","<10",5.62,11.35,0.07,0,"69919","219137","1079","<10",9.73,30.49,0.15,0,"71484","169842","1107","<10",12.73,30.24,0.2,0
2021-02-17,411425,868147,5014,4.94,10.41,0.06,0,"<10","20","<10","<10",0,0,0,0,"10","124","<10","<10",0,0.02,0,0,"76","311","<10","<10",0.02,0.07,0,0,"13848","26751","112","<10",1.97,3.8,0.02,0,"73872",120641,"615","15",4.98,8.13,0.04,0,"59078",105998,"509","<10",5.2,9.32,0.04,0,"54783",103314,"638","<10",5.33,10.05,0.06,0,"58180",115714,"774","<10",5.82,11.58,0.08,0,"75555","223056","1171","<10",10.51,31.03,0.16,0,"76020","172218","1195","<10",13.54,30.67,0.21,0
2021-02-18,432217,878479,5314,5.18,10.54,0.06,0,"<10","21","<10","<10",0,0,0,0,"11","131","<10","<10",0,0.02,0,0,"79","319","<10","<10",0.02,0.07,0,0,"14396","27025","113","<10",2.04,3.84,0.02,0,"76082",121769,"630","15",5.13,8.21,0.04,0,"61195",107155,"538","<10",5.38,9.43,0.05,0,"56955",104693,"664","<10",5.54,10.18,0.06,0,"60642",117853,"802","<10",6.07,11.8,0.08,0,"81967","225766","1285","<10",11.4,31.41,0.18,0,"80887","173747","1282","<10",14.4,30.94,0.23,0
2021-02-19,451870,889427,5612,5.42,10.67,0.07,0,"<10","21","<10","<10",0,0,0,0,"11","132","<10","<10",0,0.02,0,0,"82","337","<10","<10",0.02,0.08,0,0,"14941","27405","121","<10",2.12,3.89,0.02,0,"78202",122951,"651","15",5.27,8.29,0.04,0,"63323",108454,"566","<10",5.57,9.54,0.05,0,"58998",106103,"697","<10",5.74,10.32,0.07,0,"62814",120059,"834","<10",6.29,12.02,0.08,0,"87973","228521","1378","<10",12.24,31.79,0.19,0,"85523","175444","1365","<10",15.23,31.24,0.24,0
2021-02-20,473089,899149,5933,5.67,10.79,0.07,0,"<10","22","<10","<10",0,0,0,0,"12","132","<10","<10",0,0.02,0,0,"86","352","<10","<10",0.02,0.08,0,0,"15467","27723","127","<10",2.19,3.93,0.02,0,"80265",124024,"669","15",5.41,8.36,0.05,0,"65335",109477,"589","<10",5.75,9.63,0.05,0,"61040",107354,"724","<10",5.94,10.44,0.07,0,"65005",121988,"863","<10",6.51,12.21,0.09,0,"94898","231052","1492","<10",13.2,32.14,0.21,0,"90978","177025","1468","<10",16.2,31.52,0.26,0
2021-02-21,486957,904296,6245,5.84,10.85,0.07,0,"<10","23","<10","<10",0,0,0,0,"13","132","<10","<10",0,0.02,0,0,"88","366","<10","<10",0.02,0.08,0,0,"15869","27910","133","<10",2.25,3.96,0.02,0,"81659",124587,"683","15",5.5,8.4,0.05,0,"66734",110100,"609","<10",5.87,9.68,0.05,0,"62456",108056,"750","<10",6.07,10.51,0.07,0,"66463",123151,"894","<10",6.65,12.33,0.09,0,"99224","232160","1596","<10",13.8,32.3,0.22,0,"94448","177811","1579","<10",16.82,31.66,0.28,0
2021-02-22,497288,915165,6444,5.96,10.98,0.08,0,"<10","23","<10","<10",0,0,0,0,"14","133","<10","<10",0,0.02,0,0,"92","375","<10","<10",0.02,0.09,0,0,"16151","28262","135","<10",2.29,4.01,0.02,0,"82671",125915,"698","15",5.57,8.49,0.05,0,"67803",111483,"623","<10",5.96,9.81,0.05,0,"63571",109523,"772","<10",6.18,10.65,0.08,0,"67729",125665,"918","<10",6.78,12.58,0.09,0,"102282","234573","1659","<10",14.23,32.63,0.23,0,"96972","179213","1638","<10",17.27,31.91,0.29,0
2021-02-23,509750,936539,6640,6.11,11.23,0.08,0,"<10","26","<10","<10",0,0,0,0,"14","136","<10","<10",0,0.02,0,0,"96","404","<10","<10",0.02,0.09,0,0,"16435","28871","140","<10",2.33,4.1,0.02,0,"83753",128390,"710","15",5.64,8.65,0.05,0,"68945",114193,"639","<10",6.06,10.04,0.06,0,"64885",112665,"788","<10",6.31,10.96,0.08,0,"69384",130551,"943","<10",6.95,13.07,0.09,0,"106322","239241","1728","<10",14.79,33.28,0.24,0,"99913","182062","1691","<10",17.79,32.42,0.3,0
2021-02-24,527333,968068,6888,6.33,11.61,0.08,0,"<10","26","<10","<10",0,0,0,0,"14","137","<10","<10",0,0.02,0,0,"100","446","<10","<10",0.02,0.1,0,0,"16809","29803","144","<10",2.39,4.23,0.02,0,"85144",131676,"724","15",5.74,8.87,0.05,0,"70504",117746,"661","<10",6.2,10.36,0.06,0,"66501",116768,"807","<10",6.47,11.36,0.08,0,"71416",136993,"972","<10",7.15,13.71,0.1,0,"112713","247392","1824","<10",15.68,34.42,0.25,0,"104129","187081","1755","<10",18.54,33.31,0.31,0
2021-02-25,553163,1015873,7264,6.64,12.19,0.09,0,"<10","27","<10","<10",0,0.01,0,0,"14","138","<10","<10",0,0.02,0,0,"106","507","<10","<10",0.02,0.12,0,0,"17392","31570","145","<10",2.47,4.48,0.02,0,"87386",137884,"742","15",5.89,9.29,0.05,0,"72818",123983,"676","<10",6.4,10.91,0.06,0,"68950",123671,"843","<10",6.71,12.03,0.08,0,"74250",147217,"1022","<10",7.43,14.74,0.1,0,"121919","257565","1956","<10",16.96,35.83,0.27,0,"110325","193311","1879","<10",19.64,34.42,0.33,0
2021-02-26,580470,1069879,7658,6.96,12.83,0.09,0,"<10","27","<10","<10",0,0.01,0,0,"15","139","<10","<10",0,0.02,0,0,"110","585","<10","<10",0.03,0.14,0,0,"18051","33436","152","<10",2.56,4.74,0.02,0,"90112",144467,"774","15",6.07,9.74,0.05,0,"75449",130748,"697","<10",6.64,11.5,0.06,0,"71759",131478,"895","<10",6.98,12.79,0.09,0,"77423",158394,"1066","<10",7.75,15.86,0.11,0,"131175","269671","2082","<10",18.25,37.52,0.29,0,"116373","200934","1991","<10",20.72,35.78,0.35,0
2021-02-27,600540,1114253,8012,7.2,13.37,0.1,0,"<10","28","<10","<10",0,0.01,0,0,"16","140","<10","<10",0,0.02,0,0,"114","678","<10","<10",0.03,0.16,0,0,"18621","35184","161","<10",2.64,4.99,0.02,0,"92136",149801,"799","15",6.21,10.1,0.05,0,"77563",136495,"728","<10",6.82,12.01,0.06,0,"73893",138283,"924","<10",7.19,13.45,0.09,0,"79892",167848,"1103","<10",8,16.8,0.11,0,"137505","279078","2202","<10",19.13,38.83,0.31,0,"120796","206718","2094","<10",21.51,36.81,0.37,0
2021-02-28,612926,1152474,8331,7.35,13.82,0.1,0,"<10","28","<10","<10",0,0.01,0,0,"17","140","<10","<10",0,0.02,0,0,"118","764","<10","<10",0.03,0.18,0,0,"18986","36937","167","<10",2.69,5.24,0.02,0,"93343",155178,"814","15",6.29,10.46,0.05,0,"78842",142357,"750","<10",6.93,12.52,0.07,0,"75279",144742,"958","<10",7.32,14.08,0.09,0,"81665",176219,"1147","<10",8.18,17.64,0.11,0,"141652","285473","2308","<10",19.71,39.72,0.32,0,"123020","210636","2186","<10",21.9,37.51,0.39,0
2021-03-01,625155,1187426,8754,7.5,14.24,0.11,0,"<10","28","<10","<10",0,0.01,0,0,"18","142","<10","<10",0,0.02,0,0,"121","829","<10","<10",0.03,0.19,0,0,"19311","38154","173","<10",2.74,5.41,0.02,0,"94567",159072,"847","15",6.37,10.72,0.06,0,"80145",146618,"794","<10",7.05,12.9,0.07,0,"76740",149424,"993","<10",7.46,14.53,0.1,0,"83394",183332,"1221","<10",8.35,18.35,0.12,0,"145596","294191","2447","<10",20.26,40.93,0.34,0,"125259","215636","2278","<10",22.3,38.4,0.41,0
2021-03-02,636809,1226777,8972,7.64,14.72,0.11,0,"<10","29","<10","<10",0,0.01,0,0,"18","142","<10","<10",0,0.02,0,0,"127","901","<10","<10",0.03,0.21,0,0,"19599","39455","178","<10",2.78,5.6,0.03,0,"95662",163480,"854","15",6.45,11.02,0.06,0,"81267",151279,"815","<10",7.15,13.31,0.07,0,"77953",155137,"1015","<10",7.58,15.09,0.1,0,"84912",191215,"1259","<10",8.5,19.14,0.13,0,"149736","303846","2528","<10",20.83,42.27,0.35,0,"127531","221293","2322","<10",22.71,39.4,0.41,0
2021-03-03,651324,1268018,9202,7.81,15.21,0.11,0,"<10","30","<10","<10",0,0.01,0,0,"18","146","<10","<10",0,0.02,0,0,"136","971","<10","<10",0.03,0.22,0,0,"20039","41042","179","<10",2.84,5.82,0.03,0,"97141",168195,"867","17",6.55,11.34,0.06,0,"82701",156431,"833","<10",7.27,13.76,0.07,0,"79566",161349,"1045","<10",7.74,15.69,0.1,0,"86905",199764,"1298","<10",8.7,20,0.13,0,"154468","313230","2589","<10",21.49,43.58,0.36,0,"130346","226860","2390","<10",23.21,40.39,0.43,0
2021-03-04,673202,1319161,9491,8.08,15.82,0.11,0,"<10","31","<10","<10",0,0.01,0,0,"20","147","<10","<10",0,0.02,0,0,"142","1062","<10","<10",0.03,0.25,0,0,"20702","43223","189","<10",2.94,6.13,0.03,0,"99473",174924,"886","17",6.7,11.79,0.06,0,"85092",163474,"857","<10",7.48,14.38,0.08,0,"82101",169486,"1078","<10",7.99,16.49,0.1,0,"90115",210996,"1339","<10",9.02,21.12,0.13,0,"161335","323138","2685","<10",22.45,44.96,0.37,0,"134218","232680","2455","<10",23.9,41.43,0.44,0
2021-03-05,697739,1372319,9835,8.37,16.46,0.12,0,"<10","33","<10","<10",0,0.01,0,0,"21","148","<10","<10",0,0.02,0,0,"155","1165","<10","<10",0.04,0.27,0,0,"21507","45670","196","<10",3.05,6.48,0.03,0,"102274",181718,"899","17",6.89,12.25,0.06,0,"87952",170739,"884","<10",7.74,15.02,0.08,0,"85092",178465,"1110","<10",8.28,17.36,0.11,0,"93653",222599,"1382","<10",9.38,22.28,0.14,0,"168601","333211","2800","<10",23.46,46.36,0.39,0,"138480","238571","2562","<10",24.66,42.48,0.46,0
2021-03-06,718569,1415726,10062,8.62,16.98,0.12,0,"<10","33","<10","<10",0,0.01,0,0,"21","149","<10","<10",0,0.02,0,0,"163","1283","<10","<10",0.04,0.3,0,0,"22149","47688","198","<10",3.14,6.77,0.03,0,"104661",187897,"918","17",7.05,12.66,0.06,0,"90372",177166,"899","<10",7.95,15.58,0.08,0,"87830",186064,"1130","<10",8.54,18.1,0.11,0,"96894",232448,"1406","<10",9.7,23.27,0.14,0,"174549","340390","2879","<10",24.28,47.36,0.4,0,"141926","242608","2630","<10",25.27,43.2,0.47,0
2021-03-07,736102,1449454,10278,8.83,17.39,0.12,0,"<10","33","<10","<10",0,0.01,0,0,"21","153","<10","<10",0,0.02,0,0,"167","1383","<10","<10",0.04,0.32,0,0,"22824","49444","203","<10",3.24,7.02,0.03,0,"107131",193421,"932","17",7.22,13.04,0.06,0,"92686",182594,"918","<10",8.15,16.06,0.08,0,"90318",192228,"1154","<10",8.79,18.7,0.11,0,"99659",240139,"1446","<10",9.98,24.04,0.14,0,"179086","344861","2946","<10",24.91,47.98,0.41,0,"144206","245198","2676","<10",25.68,43.66,0.48,0
2021-03-08,754894,1488827,10607,9.05,17.86,0.13,0,"<10","35","<10","<10",0,0.01,0,0,"21","154","<10","<10",0,0.02,0,0,"182","1462","<10","<10",0.04,0.34,0,0,"23499","51297","209","<10",3.33,7.28,0.03,0,"109538",199479,"952","18",7.38,13.44,0.06,0,"95135",188563,"934","<10",8.37,16.59,0.08,0,"93007",199099,"1180","10",9.05,19.37,0.11,0,"102960",248716,"1498","<10",10.31,24.9,0.15,0,"183688","351107","3051","<10",25.55,48.85,0.42,0,"146860","248915","2780","<10",26.15,44.32,0.5,0
2021-03-09,772600,1529807,10843,9.27,18.35,0.13,0,"<10","36","<10","<10",0,0.01,0,0,"22","161","<10","<10",0,0.02,0,0,"195","1535","<10","<10",0.05,0.35,0,0,"24157","53106","211","<10",3.43,7.54,0.03,0,"111731",205177,"969","19",7.53,13.83,0.07,0,"97328",194286,"954","<10",8.56,17.09,0.08,0,"95519",205722,"1206","11",9.29,20.01,0.12,0,"106139",257709,"1531","<10",10.63,25.8,0.15,0,"188143","358651","3132","<10",26.17,49.9,0.44,0,"149362","253424","2837","<10",26.6,45.12,0.51,0
2021-03-10,790891,1580748,11132,9.49,18.96,0.13,0,"<10","37","<10","<10",0,0.01,0,0,"24","161","<10","<10",0,0.02,0,0,"205","1662","<10","<10",0.05,0.38,0,0,"24803","55265","219","10",3.52,7.84,0.03,0,"113708",211768,"994","20",7.66,14.27,0.07,0,"99339",200766,"982","<10",8.74,17.66,0.09,0,"97849",213595,"1234","11",9.52,20.78,0.12,0,"109541",271108,"1585","<10",10.97,27.14,0.16,0,"193025","367687","3216","<10",26.85,51.15,0.45,0,"152393","258699","2899","<10",27.14,46.06,0.52,0
2021-03-11,815318,1639697,11403,9.78,19.67,0.14,0,"<10","39","<10","<10",0,0.01,0,0,"26","165","<10","<10",0,0.02,0,0,"212","1754","<10","<10",0.05,0.41,0,0,"25610","57805","221","10",3.63,8.2,0.03,0,"116580",219434,"1020","20",7.86,14.79,0.07,0,"102351",208569,"1005","<10",9,18.35,0.09,0,"100982",222707,"1261","11",9.82,21.66,0.12,0,"114004",289145,"1627","<10",11.41,28.95,0.16,0,"199304","376209","3309","<10",27.73,52.34,0.46,0,"156245","263870","2957","<10",27.82,46.98,0.53,0
