"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","BK_COUNT_FULLY_CUMULATIVE","BK_COUNT_1PLUS_CUMULATIVE","BK_COUNT_ADDITIONAL_CUMULATIVE","BK_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BK_PERC_FULLY","BK_PERC_1PLUS","BK_PERC_ADDITIONAL","BK_PERC_BIVALENT_ADDITIONAL","BX_COUNT_FULLY_CUMULATIVE","BX_COUNT_1PLUS_CUMULATIVE","BX_COUNT_ADDITIONAL_CUMULATIVE","BX_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BX_PERC_FULLY","BX_PERC_1PLUS","BX_PERC_ADDITIONAL","BX_PERC_BIVALENT_ADDITIONAL","MH_COUNT_FULLY_CUMULATIVE","MH_COUNT_1PLUS_CUMULATIVE","MH_COUNT_ADDITIONAL_CUMULATIVE","MH_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","MH_PERC_FULLY","MH_PERC_1PLUS","MH_PERC_ADDITIONAL","MH_PERC_BIVALENT_ADDITIONAL","QS_COUNT_FULLY_CUMULATIVE","QS_COUNT_1PLUS_CUMULATIVE","QS_COUNT_ADDITIONAL_CUMULATIVE","QS_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","QS_PERC_FULLY","QS_PERC_1PLUS","QS_PERC_ADDITIONAL","QS_PERC_BIVALENT_ADDITIONAL","SI_COUNT_FULLY_CUMULATIVE","SI_COUNT_1PLUS_CUMULATIVE","SI_COUNT_ADDITIONAL_CUMULATIVE","SI_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","SI_PERC_FULLY","SI_PERC_1PLUS","SI_PERC_ADDITIONAL","SI_PERC_BIVALENT_ADDITIONAL"
2021-03-07,735474,1449063,10187,8.82,17.38,0.12,0,"169994",353097,"1908","11",6.64,13.79,0.07,0,"112813","200298","1403","<10",7.95,14.12,0.1,0,"207256",386837,"2595","16",12.73,23.75,0.16,0,"190491",407764,"3497","12",8.45,18.09,0.16,0,"54920","101067","784","<10",11.53,21.23,0.16,0
2021-03-08,754260,1488432,10516,9.05,17.85,0.13,0,"173837",363051,"2037","11",6.79,14.18,0.08,0,"117429","206801","1449","<10",8.28,14.58,0.1,0,"212145",396899,"2653","17",13.03,24.37,0.16,0,"194600",419297,"3574","12",8.63,18.6,0.16,0,"56249","102384","803","<10",11.81,21.5,0.17,0
2021-03-09,771948,1529389,10754,9.26,18.34,0.13,0,"177284",374114,"2084","12",6.93,14.61,0.08,0,"122029","213232","1511","<10",8.6,15.04,0.11,0,"216971",407738,"2701","18",13.32,25.03,0.17,0,"198244",430401,"3644","12",8.8,19.1,0.16,0,"57420","103904","814","<10",12.06,21.82,0.17,0
2021-03-10,790231,1580320,11041,9.48,18.96,0.13,0,"180641",388134,"2132","12",7.06,15.16,0.08,0,"126894","221065","1567","<10",8.95,15.59,0.11,0,"222245",420042,"2779","20",13.65,25.79,0.17,0,"202419",444781,"3737","12",8.98,19.73,0.17,0,"58032","106298","826","<10",12.19,22.32,0.17,0
2021-03-11,814650,1639273,11310,9.77,19.66,0.14,0,"186606",404131,"2183","13",7.29,15.79,0.09,0,"131629","229392","1623","<10",9.28,16.17,0.11,0,"227877",434155,"2836","20",13.99,26.66,0.17,0,"208779",461682,"3828","13",9.26,20.48,0.17,0,"59759","109913","840","<10",12.55,23.08,0.18,0
2021-03-12,844998,1691199,11697,10.14,20.29,0.14,0,"194142",418418,"2259","14",7.58,16.35,0.09,0,"136035","237186","1669","<10",9.59,16.72,0.12,0,"235825",445787,"2927","20",14.48,27.37,0.18,0,"217288",476969,"3978","13",9.64,21.16,0.18,0,"61708","112839","864","<10",12.96,23.7,0.18,0
2021-03-13,872006,1732230,12003,10.46,20.78,0.14,0,"200375",429523,"2312","15",7.83,16.78,0.09,0,"139254","242110","1709","<10",9.82,17.07,0.12,0,"242895",455027,"2998","20",14.91,27.94,0.18,0,"225583",490349,"4092","13",10.01,21.76,0.18,0,"63899","115221","892","<10",13.42,24.2,0.19,0
2021-03-14,889353,1763606,12245,10.67,21.15,0.15,0,"204989",438535,"2364","15",8.01,17.13,0.09,0,"141042","244944","1733","<10",9.95,17.27,0.12,0,"247053",461234,"3049","21",15.17,28.32,0.19,0,"231306",501426,"4195","13",10.26,22.25,0.19,0,"64963","117467","904","<10",13.64,24.67,0.19,0
2021-03-15,909037,1798864,12587,10.9,21.58,0.15,0,"209573",448997,"2443","15",8.19,17.54,0.1,0,"143840","249596","1783","<10",10.14,17.6,0.13,0,"252551",468911,"3132","22",15.51,28.79,0.19,0,"236840",512453,"4304","13",10.51,22.74,0.19,0,"66233","118907","925","<10",13.91,24.97,0.19,0
2021-03-16,932027,1838694,12898,11.18,22.06,0.15,0,"214793",461662,"2513","15",8.39,18.03,0.1,0,"147642","255010","1821","<10",10.41,17.98,0.13,0,"259443",477447,"3210","24",15.93,29.31,0.2,0,"242594",524418,"4409","13",10.76,23.27,0.2,0,"67555","120157","945","<10",14.19,25.24,0.2,0
2021-03-17,958426,1880900,13341,11.5,22.56,0.16,0,"222300",473344,"2626","16",8.68,18.49,0.1,0,"151695","261178","1890","<10",10.7,18.42,0.13,0,"265446",488351,"3327","24",16.3,29.98,0.2,0,"250676",535926,"4541","13",11.12,23.78,0.2,0,"68309","122101","957","<10",14.35,25.64,0.2,0
2021-03-18,987853,1931150,13783,11.85,23.16,0.17,0,"230592",487385,"2740","16",9.01,19.04,0.11,0,"156017","267837","1955","<10",11,18.89,0.14,0,"271839",501042,"3412","24",16.69,30.76,0.21,0,"259966",549952,"4703","13",11.53,24.4,0.21,0,"69439","124934","973","<10",14.58,26.24,0.2,0
2021-03-19,1020245,1979951,14164,12.24,23.75,0.17,0,"239508",501163,"2837","17",9.36,19.58,0.11,0,"161171","274656","2016","<10",11.36,19.37,0.14,0,"279395",513121,"3486","24",17.15,31.5,0.21,0,"269401",562710,"4842","13",11.95,24.97,0.21,0,"70770","128301","983","<10",14.86,26.95,0.21,0
2021-03-20,1048175,2019845,14501,12.57,24.23,0.17,0,"246787",511816,"2927","18",9.64,19.99,0.11,0,"165043","280307","2075","<10",11.64,19.76,0.15,0,"286122",522801,"3536","25",17.57,32.1,0.22,0,"278536",574156,"4966","13",12.36,25.47,0.22,0,"71687","130765","997","<10",15.06,27.46,0.21,0
2021-03-21,1066994,2047559,14816,12.8,24.56,0.18,0,"252272",519248,"3005","18",9.85,20.28,0.12,0,"166930","283341","2113","<10",11.77,19.98,0.15,0,"289205",529763,"3585","25",17.76,32.53,0.22,0,"286167",582937,"5107","13",12.7,25.86,0.23,0,"72420","132270","1006","<10",15.21,27.78,0.21,0
2021-03-22,1095102,2082816,15156,13.14,24.98,0.18,0,"260699",529299,"3084","19",10.18,20.68,0.12,0,"171288","287685","2152","<10",12.08,20.29,0.15,0,"295691",539715,"3667","25",18.15,33.14,0.23,0,"294075",592250,"5236","13",13.05,26.28,0.23,0,"73349","133867","1017","<10",15.4,28.11,0.21,0
2021-03-23,1129093,2122968,15469,13.54,25.46,0.19,0,"269961",541163,"3146","19",10.55,21.14,0.12,0,"176431","292787","2211","<10",12.44,20.64,0.16,0,"304421",550618,"3747","25",18.69,33.81,0.23,0,"303655",602927,"5336","13",13.47,26.75,0.24,0,"74625","135473","1029","<10",15.67,28.45,0.22,0
2021-03-24,1167427,2166277,15865,14,25.98,0.19,0,"279885",553221,"3228","20",10.93,21.61,0.13,0,"181643","299389","2262","<10",12.81,21.11,0.16,0,"313846",561956,"3855","25",19.27,34.5,0.24,0,"315334",614651,"5466","13",13.99,27.27,0.24,0,"76719","137060","1054","<10",16.11,28.79,0.22,0
2021-03-25,1217361,2211813,16360,14.6,26.53,0.2,0,"292920",565267,"3351","20",11.44,22.08,0.13,0,"187222","305705","2319","<10",13.2,21.56,0.16,0,"326996",574041,"3965","26",20.08,35.25,0.24,0,"330182",627207,"5652","13",14.65,27.83,0.25,0,"80041","139593","1073","<10",16.81,29.32,0.23,0
2021-03-26,1270522,2252091,16927,15.24,27.01,0.2,0,"306573",575935,"3494","20",11.98,22.5,0.14,0,"192999","311583","2396","<10",13.61,21.97,0.17,0,"341618",583299,"4088","30",20.97,35.81,0.25,0,"346082",639429,"5846","13",15.36,28.37,0.26,0,"83250","141845","1103","<10",17.48,29.79,0.23,0
2021-03-27,1314626,2288992,17388,15.77,27.46,0.21,0,"317759",586190,"3615","22",12.41,22.9,0.14,0,"198669","316711","2455","<10",14.01,22.33,0.17,0,"352348",592056,"4173","30",21.63,36.35,0.26,0,"360006",650301,"6020","14",15.97,28.85,0.27,0,"85844","143734","1125","<10",18.03,30.19,0.24,0
2021-03-28,1347256,2315299,17779,16.16,27.77,0.21,0,"326299",593467,"3736","22",12.75,23.18,0.15,0,"201930","320169","2493","<10",14.24,22.58,0.18,0,"359596",597936,"4236","31",22.08,36.71,0.26,0,"371634",658868,"6172","14",16.49,29.23,0.27,0,"87797","144859","1142","<10",18.44,30.42,0.24,0
2021-03-29,1385905,2351569,18233,16.62,28.21,0.22,0,"336324",602966,"3858","22",13.14,23.55,0.15,0,"207246","325899","2557","<10",14.61,22.98,0.18,0,"369329",606589,"4334","32",22.68,37.24,0.27,0,"383713",669162,"6326","14",17.02,29.69,0.28,0,"89293","146953","1158","<10",18.75,30.86,0.24,0
2021-03-30,1427794,2394040,18665,17.13,28.72,0.22,0,"348321",615218,"3976","22",13.61,24.03,0.16,0,"212711","331981","2611","<10",15,23.41,0.18,0,"380096",617026,"4435","33",23.34,37.88,0.27,0,"395561",681287,"6473","15",17.55,30.23,0.29,0,"91105","148528","1170","<10",19.13,31.19,0.25,0
2021-03-31,1475329,2447777,19152,17.7,29.36,0.23,0,"361954",630866,"4104","23",14.14,24.64,0.16,0,"218477","338659","2679","<10",15.41,23.88,0.19,0,"391629",632214,"4530","34",24.05,38.82,0.28,0,"409665",695912,"6646","15",18.18,30.88,0.29,0,"93604","150126","1193","<10",19.66,31.53,0.25,0
2021-04-01,1535112,2508253,19977,18.41,30.09,0.24,0,"378084",648638,"4253","23",14.77,25.34,0.17,0,"225699","346177","2771","<10",15.91,24.41,0.2,0,"406185",648336,"4690","35",24.94,39.81,0.29,0,"427460",712363,"6990","15",18.97,31.61,0.31,0,"97684","152739","1273","<10",20.52,32.08,0.27,0
2021-04-02,1594327,2562406,20524,19.12,30.74,0.25,0,"393365",664045,"4391","23",15.37,25.94,0.17,0,"233850","352926","2857","<10",16.49,24.89,0.2,0,"420074",662571,"4789","35",25.79,40.68,0.29,0,"446131",728095,"7191","16",19.79,32.3,0.32,0,"100907","154769","1296","<10",21.19,32.5,0.27,0
2021-04-03,1639734,2609447,20908,19.67,31.3,0.25,0,"405443",677443,"4478","23",15.84,26.46,0.17,0,"239367","358118","2897","<10",16.88,25.25,0.2,0,"429835",674889,"4880","35",26.39,41.44,0.3,0,"461608",742465,"7347","16",20.48,32.94,0.33,0,"103481","156532","1306","<10",21.73,32.87,0.27,0
2021-04-04,1668440,2639132,21208,20.01,31.66,0.25,0,"413742",685966,"4538","24",16.16,26.8,0.18,0,"241468","360382","2936","<10",17.03,25.41,0.21,0,"435485",682982,"4939","35",26.74,41.93,0.3,0,"472589",752071,"7480","16",20.97,33.37,0.33,0,"105156","157731","1315","<10",22.08,33.13,0.28,0
2021-04-05,1712145,2690958,21717,20.54,32.28,0.26,0,"426616",700585,"4653","24",16.67,27.37,0.18,0,"247478","366700","3012","<10",17.45,25.86,0.21,0,"445360",695892,"5038","35",27.34,42.73,0.31,0,"485908",767229,"7682","16",21.56,34.04,0.34,0,"106783","160552","1332","<10",22.43,33.72,0.28,0
2021-04-06,1759432,2756401,22264,21.1,33.06,0.27,0,"441350",718892,"4782","25",17.24,28.08,0.19,0,"253352","374216","3084","<10",17.86,26.39,0.22,0,"455731",713588,"5150","35",27.98,43.81,0.32,0,"500311",785338,"7884","17",22.2,34.84,0.35,0,"108688","164367","1364","<10",22.83,34.52,0.29,0
2021-04-07,1811488,2825138,22762,21.73,33.89,0.27,0,"456214",739442,"4894","26",17.82,28.89,0.19,0,"260015","382213","3166","<10",18.33,26.95,0.22,0,"468662",731066,"5261","35",28.78,44.89,0.32,0,"514937",805366,"8058","18",22.85,35.73,0.36,0,"111660","167051","1383","<10",23.45,35.08,0.29,0
2021-04-08,1870911,2898704,23317,22.44,34.77,0.28,0,"472130",761562,"5028","28",18.44,29.75,0.2,0,"267739","390793","3252","<10",18.88,27.56,0.23,0,"484201",749583,"5370","35",29.73,46.02,0.33,0,"531068",825713,"8249","18",23.56,36.64,0.37,0,"115773","171053","1418","<10",24.31,35.92,0.3,0
2021-04-09,1931838,2971615,23931,23.17,35.64,0.29,0,"488603",782712,"5170","28",19.09,30.58,0.2,0,"276658","400099","3364","<10",19.51,28.21,0.24,0,"498794",767372,"5513","36",30.63,47.12,0.34,0,"547636",846481,"8437","19",24.3,37.56,0.37,0,"120147","174951","1447","<10",25.23,36.74,0.3,0
2021-04-10,1976872,3031429,24363,23.71,36.36,0.29,0,"499520",799688,"5253","28",19.51,31.24,0.21,0,"282755","406778","3442","<10",19.94,28.68,0.24,0,"509921",782219,"5624","36",31.31,48.03,0.35,0,"561949",865518,"8585","20",24.93,38.4,0.38,0,"122727","177226","1459","<10",25.78,37.22,0.31,0
2021-04-11,2010143,3074909,24709,24.11,36.88,0.3,0,"507799",812674,"5337","29",19.84,31.75,0.21,0,"286551","411019","3491","<10",20.21,28.98,0.25,0,"518116",791627,"5695","36",31.81,48.6,0.35,0,"572753",880667,"8720","20",25.41,39.07,0.39,0,"124924","178922","1466","<10",26.24,37.58,0.31,0
2021-04-12,2053125,3132446,25269,24.63,37.57,0.3,0,"519390",829152,"5497","29",20.29,32.39,0.21,0,"293151","418649","3573","<10",20.67,29.52,0.25,0,"529063",804687,"5807","37",32.48,49.41,0.36,0,"584862",898439,"8907","20",25.95,39.86,0.4,0,"126659","181519","1485","<10",26.6,38.12,0.31,0
2021-04-13,2085178,3183043,25766,25.01,38.18,0.31,0,"529140",844269,"5640","30",20.67,32.98,0.22,0,"297513","424886","3654","<10",20.98,29.96,0.26,0,"537094",817935,"5898","37",32.98,50.22,0.36,0,"593395",912699,"9063","21",26.33,40.49,0.4,0,"128036","183254","1511","<10",26.89,38.49,0.32,0
2021-04-14,2122081,3231208,26262,25.45,38.76,0.32,0,"539142",858516,"5792","31",21.06,33.54,0.23,0,"302796","430620","3734","<10",21.35,30.36,0.26,0,"546277",828881,"5996","37",33.54,50.89,0.37,0,"603819",928183,"9216","21",26.79,41.18,0.41,0,"130047","185008","1524","<10",27.31,38.86,0.32,0
2021-04-15,2162609,3281551,26854,25.94,39.36,0.32,0,"550283",874055,"5968","32",21.5,34.14,0.23,0,"308373","436355","3805","<10",21.74,30.77,0.27,0,"556120",839547,"6102","39",34.14,51.55,0.37,0,"615772",943863,"9434","21",27.32,41.88,0.42,0,"132061","187731","1545","<10",27.74,39.43,0.32,0
2021-04-16,2201768,3331571,27354,26.41,39.96,0.33,0,"560754",888962,"6110","33",21.91,34.73,0.24,0,"314182","442821","3866","<10",22.15,31.22,0.27,0,"565252",849872,"6192","39",34.71,52.18,0.38,0,"627777",959751,"9625","21",27.85,42.58,0.43,0,"133803","190165","1561","<10",28.1,39.94,0.33,0
2021-04-17,2235099,3374183,27764,26.81,40.47,0.33,0,"569298",901439,"6204","33",22.24,35.21,0.24,0,"318358","447151","3914","<10",22.45,31.53,0.28,0,"572186",858176,"6274","41",35.13,52.69,0.39,0,"638674",975388,"9775","22",28.34,43.28,0.43,0,"136583","192029","1597","<10",28.69,40.33,0.34,0
2021-04-18,2262726,3401825,28106,27.14,40.8,0.34,0,"576667",909955,"6273","33",22.53,35.55,0.25,0,"321426","449757","3960","<10",22.66,31.71,0.28,0,"577720",863281,"6342","41",35.47,53,0.39,0,"648308",985668,"9921","22",28.76,43.73,0.44,0,"138605","193164","1610","<10",29.11,40.57,0.34,0
2021-04-19,2297117,3438515,28541,27.55,41.24,0.34,0,"586013",921135,"6372","33",22.89,35.98,0.25,0,"325405","453940","4020","<10",22.94,32.01,0.28,0,"587065",870095,"6455","42",36.04,53.42,0.4,0,"658249",998768,"10060","22",29.21,44.31,0.45,0,"140385","194577","1634","<10",29.48,40.87,0.34,0
2021-04-20,2334857,3478143,28961,28.01,41.72,0.35,0,"596551",933354,"6481","33",23.3,36.46,0.25,0,"329815","458920","4059","<10",23.26,32.36,0.29,0,"597352",878321,"6551","42",36.68,53.93,0.4,0,"668905",1011651,"10218","22",29.68,44.89,0.45,0,"142234","195897","1652","<10",29.87,41.14,0.35,0
2021-04-21,2378196,3515753,29631,28.53,42.17,0.36,0,"609484",943869,"6634","33",23.81,36.87,0.26,0,"334899","463784","4177","<10",23.61,32.7,0.29,0,"609784",885701,"6670","42",37.44,54.38,0.41,0,"680204",1025053,"10400","22",30.18,45.48,0.46,0,"143825","197346","1750","<10",30.21,41.45,0.37,0
2021-04-22,2424371,3552876,30069,29.08,42.62,0.36,0,"622533",954051,"6729","33",24.32,37.27,0.26,0,"340079","469149","4236","<10",23.98,33.08,0.3,0,"622778",893299,"6762","42",38.24,54.85,0.42,0,"692618",1037506,"10563","22",30.73,46.03,0.47,0,"146363","198871","1779","<10",30.74,41.77,0.37,0
2021-04-23,2466546,3591124,30490,29.59,43.08,0.37,0,"634444",964641,"6840","33",24.78,37.68,0.27,0,"344892","475060","4306","<10",24.32,33.5,0.3,0,"634039",900616,"6838","42",38.93,55.3,0.42,0,"704948",1050546,"10710","22",31.28,46.61,0.48,0,"148223","200261","1796","<10",31.13,42.06,0.38,0
2021-04-24,2506690,3622560,30849,30.07,43.45,0.37,0,"645805",972943,"6923","33",25.23,38.01,0.27,0,"349085","478900","4341","<10",24.61,33.77,0.31,0,"644720",906331,"6923","43",39.58,55.65,0.43,0,"716873",1062897,"10840","22",31.81,47.16,0.48,0,"150207","201489","1822","<10",31.55,42.32,0.38,0
2021-04-25,2536970,3640938,31113,30.43,43.67,0.37,0,"654436",977646,"6981","33",25.56,38.19,0.27,0,"351528","480949","4368","<10",24.79,33.91,0.31,0,"652856",909548,"6990","43",40.08,55.84,0.43,0,"726431",1070449,"10941","22",32.23,47.49,0.49,0,"151719","202346","1833","<10",31.86,42.5,0.38,0
2021-04-26,2577592,3668586,31547,30.92,44,0.38,0,"665560",985185,"7089","34",26,38.49,0.28,0,"355902","485137","4427","<10",25.1,34.21,0.31,0,"664215",914203,"7087","43",40.78,56.13,0.44,0,"738319",1080626,"11091","23",32.76,47.95,0.49,0,"153596","203435","1853","<10",32.26,42.73,0.39,0
2021-04-27,2625424,3698515,32015,31.49,44.36,0.38,0,"678301",993653,"7209","34",26.5,38.82,0.28,0,"361062","490008","4466","<10",25.46,34.55,0.31,0,"678335",919678,"7190","44",41.65,56.47,0.44,0,"751102",1090691,"11246","23",33.33,48.39,0.5,0,"156624","204485","1904","<10",32.89,42.95,0.4,0
2021-04-28,2683195,3727296,32558,32.18,44.71,0.39,0,"695439",1001306,"7358","34",27.17,39.11,0.29,0,"366953","495029","4532","<10",25.87,34.91,0.32,0,"693272",925196,"7297","45",42.57,56.81,0.45,0,"768050",1100220,"11436","23",34.08,48.81,0.51,0,"159481","205545","1935","<10",33.49,43.17,0.41,0
2021-04-29,2740627,3757581,33024,32.87,45.07,0.4,0,"712887",1009492,"7486","34",27.85,39.43,0.29,0,"373349","500310","4594","<10",26.33,35.28,0.32,0,"708051",930583,"7399","45",43.47,57.14,0.45,0,"784112",1110121,"11589","23",34.79,49.25,0.51,0,"162228","207075","1956","<10",34.07,43.49,0.41,0
2021-04-30,2793477,3789454,33433,33.51,45.45,0.4,0,"728874",1017981,"7619","34",28.47,39.77,0.3,0,"379007","505683","4629","<10",26.72,35.66,0.33,0,"721730",936431,"7482","45",44.31,57.5,0.46,0,"799398",1120913,"11731","23",35.47,49.73,0.52,0,"164468","208446","1972","<10",34.54,43.78,0.41,0
2021-05-01,2838241,3813222,33917,34.04,45.74,0.41,0,"741977",1024199,"7734","36",28.98,40.01,0.3,0,"382536","509351","4672","<10",26.97,35.92,0.33,0,"733033",940240,"7577","47",45.01,57.73,0.47,0,"814537",1129990,"11913","25",36.14,50.14,0.53,0,"166158","209442","2021","<10",34.9,43.99,0.42,0
2021-05-02,2874655,3826252,34101,34.48,45.9,0.41,0,"753144",1027525,"7779","36",29.42,40.14,0.3,0,"384797","510839","4692","<10",27.13,36.02,0.33,0,"741437",942600,"7617","47",45.52,57.87,0.47,0,"827690",1135134,"11987","25",36.72,50.36,0.53,0,"167587","210154","2026","<10",35.2,44.14,0.43,0
2021-05-03,2928052,3846623,34453,35.12,46.14,0.41,0,"768310",1033096,"7865","37",30.01,40.36,0.31,0,"390849","514223","4734","<10",27.56,36.26,0.33,0,"754609",945978,"7695","48",46.33,58.08,0.47,0,"844063",1142377,"12120","25",37.45,50.69,0.54,0,"170221","210949","2039","<10",35.75,44.3,0.43,0
2021-05-04,2985954,3871453,34810,35.82,46.44,0.42,0,"784924",1039944,"7955","38",30.66,40.62,0.31,0,"397006","518577","4777","<10",27.99,36.57,0.34,0,"770075",950602,"7777","48",47.28,58.37,0.48,0,"860951",1150411,"12247","26",38.2,51.04,0.54,0,"172998","211919","2054","<10",36.33,44.51,0.43,0
2021-05-05,3035825,3895174,35199,36.41,46.72,0.42,0,"799536",1046803,"8078","39",31.23,40.89,0.32,0,"402999","522671","4826","<10",28.42,36.85,0.34,0,"782238",954718,"7852","48",48.03,58.62,0.48,0,"876536",1158107,"12376","26",38.89,51.38,0.55,0,"174516","212875","2067","<10",36.65,44.71,0.43,0
2021-05-06,3086916,3918217,35536,37.03,47,0.43,0,"815109",1053308,"8189","39",31.84,41.15,0.32,0,"408988","526776","4854","<10",28.84,37.14,0.34,0,"794010",959011,"7918","48",48.75,58.88,0.49,0,"892081",1165289,"12491","26",39.58,51.7,0.55,0,"176728","213833","2084","<10",37.12,44.91,0.44,0
2021-05-07,3140526,3941992,35916,37.67,47.28,0.43,0,"830716",1060147,"8293","39",32.45,41.41,0.32,0,"415730","530959","4906","<10",29.31,37.44,0.35,0,"806439",963471,"7997","48",49.51,59.16,0.49,0,"908737",1172448,"12619","26",40.32,52.02,0.56,0,"178904","214967","2101","<10",37.57,45.15,0.44,0
2021-05-08,3182760,3960369,36181,38.18,47.5,0.43,0,"842496",1065185,"8365","40",32.91,41.61,0.33,0,"420662","533609","4925","<10",29.66,37.63,0.35,0,"815260",966581,"8043","48",50.06,59.35,0.49,0,"923326",1179218,"12730","26",40.97,52.32,0.56,0,"181016","215776","2118","<10",38.02,45.32,0.44,0
2021-05-09,3212332,3969592,36366,38.53,47.62,0.44,0,"851124",1067805,"8406","40",33.25,41.71,0.33,0,"423513","534612","4941","<10",29.86,37.7,0.35,0,"821390",968341,"8076","49",50.43,59.45,0.5,0,"934011",1182723,"12813","26",41.44,52.48,0.57,0,"182294","216111","2130","<10",38.29,45.39,0.45,0
2021-05-10,3252670,3986342,36670,39.02,47.82,0.44,0,"863237",1072654,"8479","40",33.72,41.9,0.33,0,"428409","537710","4985","<10",30.21,37.91,0.35,0,"829671",970982,"8132","49",50.94,59.62,0.5,0,"947145",1188167,"12925","26",42.02,52.72,0.57,0,"184208","216829","2149","<10",38.69,45.54,0.45,0
2021-05-11,3297386,4008492,37044,39.55,48.08,0.44,0,"876938",1079082,"8584","40",34.26,42.15,0.34,0,"434113","541636","5042","<10",30.61,38.19,0.36,0,"839555",974963,"8206","51",51.55,59.86,0.5,0,"960741",1195037,"13050","26",42.63,53.02,0.58,0,"186039","217774","2162","<10",39.07,45.74,0.45,0
2021-05-12,3340069,4029616,37378,40.06,48.34,0.45,0,"889265",1084886,"8688","40",34.74,42.38,0.34,0,"439627","545492","5089","<10",31,38.46,0.36,0,"848620",978769,"8263","51",52.1,60.09,0.51,0,"975054",1201683,"13160","27",43.26,53.32,0.58,0,"187503","218786","2178","<10",39.38,45.95,0.46,0
2021-05-13,3382174,4057139,37720,40.57,48.67,0.45,0,"901426",1092610,"8791","40",35.21,42.68,0.34,0,"445321","549950","5147","<10",31.4,38.78,0.36,0,"857894",985290,"8321","52",52.67,60.5,0.51,0,"988042",1209291,"13265","27",43.84,53.65,0.59,0,"189491","219998","2196","<10",39.8,46.2,0.46,0
2021-05-14,3426940,4086849,38059,41.11,49.02,0.46,0,"914019",1100412,"8889","40",35.71,42.99,0.35,0,"452002","555058","5201","<10",31.87,39.14,0.37,0,"867036",992276,"8381","52",53.23,60.92,0.51,0,"1002296",1217964,"13376","27",44.47,54.04,0.59,0,"191587","221139","2212","<10",40.24,46.44,0.46,0
2021-05-15,3464274,4113036,38379,41.55,49.34,0.46,0,"924629",1107212,"8971","40",36.12,43.25,0.35,0,"456275","558657","5242","<10",32.17,39.39,0.37,0,"874259",998016,"8443","54",53.68,61.28,0.52,0,"1015778",1226845,"13498","27",45.07,54.43,0.6,0,"193333","222306","2225","<10",40.6,46.69,0.47,0
2021-05-16,3485640,4130145,38529,41.81,49.54,0.46,0,"930322",1111391,"9003","40",36.34,43.42,0.35,0,"458850","560766","5261","<10",32.35,39.54,0.37,0,"878419",1002358,"8473","55",53.93,61.54,0.52,0,"1023642",1232582,"13560","27",45.42,54.69,0.6,0,"194407","223048","2232","<10",40.83,46.84,0.47,0
2021-05-17,3517453,4155477,38770,42.19,49.84,0.47,0,"938723",1118022,"9059","40",36.67,43.67,0.35,0,"463605","565477","5297","<10",32.69,39.87,0.37,0,"884117",1007618,"8514","55",54.28,61.87,0.52,0,"1035029",1240236,"13654","27",45.92,55.03,0.61,0,"195979","224124","2246","<10",41.16,47.07,0.47,0
2021-05-18,3552077,4183288,39077,42.61,50.18,0.47,0,"948822",1125690,"9143","40",37.06,43.97,0.36,0,"469145","570697","5352","<10",33.08,40.24,0.38,0,"890491",1013108,"8561","55",54.67,62.2,0.53,0,"1046212",1248481,"13763","27",46.42,55.39,0.61,0,"197407","225312","2258","<10",41.46,47.32,0.47,0
2021-05-19,3584012,4209985,39379,42.99,50.5,0.47,0,"958184",1133477,"9227","40",37.43,44.28,0.36,0,"474403","575646","5388","<10",33.45,40.59,0.38,0,"896418",1017700,"8616","55",55.04,62.49,0.53,0,"1056396",1256651,"13876","27",46.87,55.76,0.62,0,"198611","226511","2272","<10",41.71,47.57,0.48,0
2021-05-20,3616725,4236739,39713,43.38,50.82,0.48,0,"967285",1141366,"9314","40",37.79,44.59,0.36,0,"479911","580643","5442","<10",33.84,40.94,0.38,0,"902830",1022343,"8688","55",55.43,62.77,0.53,0,"1066805",1264526,"13987","27",47.33,56.1,0.62,0,"199894","227861","2282","<10",41.98,47.86,0.48,0
2021-05-21,3651390,4264121,40065,43.8,51.15,0.48,0,"976736",1148715,"9400","40",38.16,44.87,0.37,0,"485515","585835","5506","<10",34.23,41.31,0.39,0,"909175",1027039,"8749","55",55.82,63.06,0.54,0,"1078690",1273284,"14111","27",47.86,56.49,0.63,0,"201274","229248","2299","<10",42.27,48.15,0.48,0
2021-05-22,3677999,4286268,40265,44.12,51.41,0.48,0,"983941",1154610,"9459","40",38.44,45.1,0.37,0,"489193","589128","5532","<10",34.49,41.54,0.39,0,"913826",1030738,"8780","55",56.11,63.29,0.54,0,"1088604",1281456,"14192","27",48.3,56.86,0.63,0,"202435","230336","2302","<10",42.52,48.38,0.48,0
