"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_AIAN","COUNT_1PLUS_CUMULATIVE_AIAN","COUNT_ADDITIONAL_CUMULATIVE_AIAN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_AIAN","PERC_FULLY_AIAN","PERC_1PLUS_AIAN","PERC_ADDITIONAL_AIAN","PERC_BIVALENT_ADDITIONAL_AIAN","COUNT_FULLY_CUMULATIVE_ASIAN_NHPI","COUNT_1PLUS_CUMULATIVE_ASIAN_NHPI","COUNT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","PERC_FULLY_ASIAN_NHPI","PERC_1PLUS_ASIAN_NHPI","PERC_ADDITIONAL_ASIAN_NHPI","PERC_BIVALENT_ADDITIONAL_ASIAN_NHPI","COUNT_FULLY_CUMULATIVE_BLACK","COUNT_1PLUS_CUMULATIVE_BLACK","COUNT_ADDITIONAL_CUMULATIVE_BLACK","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_BLACK","PERC_FULLY_BLACK","PERC_1PLUS_BLACK","PERC_ADDITIONAL_BLACK","PERC_BIVALENT_ADDITIONAL_BLACK","COUNT_FULLY_CUMULATIVE_HISP_LATINO","COUNT_1PLUS_CUMULATIVE_HISP_LATINO","COUNT_ADDITIONAL_CUMULATIVE_HISP_LATINO","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_HISP_LATINO","PERC_FULLY_HISP_LATINO","PERC_1PLUS_HISP_LATINO","PERC_ADDITIONAL_HISP_LATINO","PERC_BIVALENT_ADDITIONAL_HISP_LATINO","COUNT_FULLY_CUMULATIVE_WHITE","COUNT_1PLUS_CUMULATIVE_WHITE","COUNT_ADDITIONAL_CUMULATIVE_WHITE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_WHITE","PERC_FULLY_WHITE","PERC_1PLUS_WHITE","PERC_ADDITIONAL_WHITE","PERC_BIVALENT_ADDITIONAL_WHITE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2023-01-05,6735235,7519660,3363433,1119298,80.79,90.2,40.34,13.43,"23208","25528","12931","4263",123.03,135.33,68.55,22.6,"1245725",1368965,"785905","230761",100.98,110.97,63.71,18.71,"1146374",1256772,"515417","131852",62.79,68.83,28.23,7.22,"1830656",2090862,"734399","173666",75.53,86.27,30.3,7.17,"1768005",1914769,"1100981","522868",65.92,71.39,41.05,19.5,"347352","413400","101661","22334","373915","449364","112139","33554"
2023-01-06,6735906,7520585,3363482,1125617,80.8,90.21,40.34,13.5,"23211","25530","12931","4279",123.04,135.34,68.55,22.68,"1245894",1369189,"785913","232572",100.99,110.99,63.71,18.85,"1146473",1256868,"515427","132746",62.79,68.84,28.23,7.27,"1830797",2091115,"734422","175032",75.54,86.28,30.3,7.22,"1768196",1914943,"1100983","524697",65.93,71.4,41.05,19.56,"347364","413445","101664","22479","373971","449495","112142","33812"
2023-01-07,6736333,7521116,3363507,1129989,80.8,90.22,40.35,13.55,"23212","25531","12931","4290",123.05,135.34,68.55,22.74,"1246098",1369393,"785922","234500",101.01,111,63.71,19.01,"1146514",1256904,"515430","133148",62.79,68.84,28.23,7.29,"1830862",2091229,"734429","175726",75.54,86.29,30.3,7.25,"1768284",1915033,"1100986","525833",65.93,71.4,41.05,19.61,"347371","413458","101665","22552","373992","449568","112144","33940"
2023-01-08,6736556,7521433,3363520,1132430,80.8,90.22,40.35,13.58,"23212","25531","12931","4297",123.05,135.34,68.55,22.78,"1246197",1369530,"785929","235575",101.02,111.02,63.71,19.1,"1146536",1256923,"515432","133330",62.79,68.84,28.23,7.3,"1830890",2091291,"734429","176052",75.54,86.29,30.3,7.26,"1768348",1915090,"1100990","526592",65.93,71.41,41.05,19.63,"347375","413469","101665","22592","373998","449599","112144","33992"
2023-01-09,6737129,7522290,3363576,1137855,80.81,90.23,40.35,13.65,"23213","25534","12931","4321",123.05,135.36,68.55,22.91,"1246330",1369759,"785936","237291",101.03,111.03,63.71,19.23,"1146628",1257031,"515446","134046",62.8,68.85,28.23,7.34,"1831014",2091536,"734456","177304",75.55,86.3,30.3,7.32,"1768506",1915224,"1100995","528016",65.94,71.41,41.05,19.69,"347394","413508","101667","22704","374044","449698","112145","34173"
2023-01-10,6737724,7523023,3363627,1142915,80.82,90.24,40.35,13.71,"23213","25536","12931","4336",123.05,135.37,68.55,22.99,"1246481",1369942,"785944","238792",101.04,111.05,63.71,19.36,"1146720",1257123,"515465","134730",62.8,68.85,28.23,7.38,"1831155",2091729,"734473","178525",75.56,86.31,30.31,7.37,"1768655",1915356,"1100997","529336",65.95,71.42,41.05,19.74,"347414","413551","101672","22834","374086","449786","112145","34362"
2023-01-11,6738258,7523790,3363678,1147818,80.83,90.25,40.35,13.77,"23214","25540","12932","4350",123.06,135.39,68.55,23.06,"1246595",1370136,"785951","240303",101.05,111.06,63.71,19.48,"1146812",1257211,"515484","135510",62.81,68.86,28.23,7.42,"1831281",2091941,"734486","179631",75.56,86.32,30.31,7.41,"1768789",1915484,"1101005","530506",65.95,71.42,41.05,19.78,"347443","413597","101672","22964","374124","449881","112148","34554"
2023-01-12,6738753,7524495,3363731,1152223,80.83,90.26,40.35,13.82,"23216","25541","12933","4364",123.07,135.4,68.56,23.13,"1246691",1370274,"785962","241393",101.06,111.08,63.71,19.57,"1146897",1257302,"515496","136216",62.81,68.86,28.23,7.46,"1831411",2092145,"734509","180758",75.57,86.32,30.31,7.46,"1768920",1915624,"1101008","531678",65.96,71.43,41.05,19.82,"347461","413642","101673","23106","374157","449967","112150","34708"
2023-01-13,6739414,7525215,3363802,1157470,80.84,90.26,40.35,13.88,"23218","25542","12933","4385",123.08,135.4,68.56,23.25,"1246873",1370463,"785981","242876",101.07,111.09,63.71,19.69,"1146986",1257391,"515504","137001",62.82,68.87,28.23,7.5,"1831535",2092325,"734541","181962",75.57,86.33,30.31,7.51,"1769128",1915768,"1101014","533122",65.96,71.43,41.05,19.88,"347477","413668","101675","23214","374197","450058","112154","34910"
2023-01-14,6739710,7525675,3363830,1160723,80.84,90.27,40.35,13.92,"23218","25542","12933","4389",123.08,135.4,68.56,23.27,"1247008",1370652,"785995","244297",101.08,111.11,63.71,19.8,"1147027",1257464,"515507","137364",62.82,68.87,28.23,7.52,"1831582",2092410,"734550","182528",75.57,86.34,30.31,7.53,"1769180",1915825,"1101016","533896",65.97,71.43,41.05,19.91,"347485","413681","101675","23267","374210","450101","112154","34982"
2023-01-15,6739870,7525927,3363848,1162455,80.84,90.27,40.35,13.94,"23218","25542","12933","4394",123.08,135.4,68.56,23.29,"1247085",1370753,"786006","245116",101.09,111.11,63.71,19.87,"1147043",1257487,"515509","137495",62.82,68.87,28.23,7.53,"1831609",2092466,"734553","182802",75.57,86.34,30.31,7.54,"1769212",1915865,"1101018","534330",65.97,71.43,41.05,19.92,"347487","413687","101675","23293","374216","450127","112154","35025"
2023-01-16,6740203,7526374,3363882,1165147,80.85,90.28,40.35,13.98,"23218","25542","12933","4407",123.08,135.4,68.56,23.36,"1247209",1370899,"786015","246128",101.1,111.13,63.71,19.95,"1147092",1257516,"515513","137742",62.83,68.87,28.23,7.54,"1831666",2092580,"734566","183305",75.58,86.34,30.31,7.56,"1769282",1915948,"1101024","535096",65.97,71.44,41.05,19.95,"347494","413705","101676","23352","374242","450184","112155","35117"
2023-01-17,6740689,7527092,3363934,1168765,80.85,90.29,40.35,14.02,"23221","25542","12933","4415",123.1,135.4,68.56,23.4,"1247336",1371063,"786024","247114",101.11,111.14,63.72,20.03,"1147195",1257613,"515521","138314",62.83,68.88,28.23,7.58,"1831773",2092801,"734594","184228",75.58,86.35,30.31,7.6,"1769388",1916060,"1101026","536005",65.97,71.44,41.05,19.99,"347507","413734","101676","23439","374269","450279","112160","35250"
2023-01-18,6741164,7527815,3363985,1172317,80.86,90.3,40.35,14.06,"23224","25545","12933","4426",123.11,135.42,68.56,23.46,"1247430",1371227,"786028","247956",101.12,111.15,63.72,20.1,"1147267",1257714,"515534","138910",62.83,68.88,28.24,7.61,"1831915",2093035,"734618","185182",75.59,86.36,30.31,7.64,"1769506",1916159,"1101035","536885",65.98,71.45,41.05,20.02,"347520","413767","101676","23551","374302","450368","112161","35407"
2023-01-19,6741583,7528422,3364036,1175354,80.87,90.3,40.35,14.1,"23224","25547","12933","4439",123.11,135.43,68.56,23.53,"1247508",1371342,"786032","248649",101.12,111.16,63.72,20.16,"1147347",1257800,"515549","139404",62.84,68.89,28.24,7.64,"1832035",2093235,"734640","186020",75.59,86.37,30.31,7.68,"1769598",1916254,"1101040","537633",65.98,71.45,41.05,20.05,"347540","413791","101678","23653","374331","450453","112164","35556"
2023-01-20,6742158,7529098,3364077,1178991,80.87,90.31,40.35,14.14,"23227","25548","12933","4447",123.13,135.43,68.56,23.57,"1247639",1371488,"786042","249450",101.13,111.17,63.72,20.22,"1147433",1257902,"515556","140027",62.84,68.89,28.24,7.67,"1832171",2093446,"734658","186961",75.6,86.38,30.31,7.71,"1769763",1916374,"1101042","538652",65.99,71.45,41.05,20.08,"347558","413811","101680","23758","374367","450529","112166","35696"
2023-01-21,6742364,7529433,3364098,1180873,80.87,90.32,40.35,14.16,"23227","25548","12934","4453",123.13,135.43,68.56,23.61,"1247704",1371559,"786046","250008",101.14,111.18,63.72,20.27,"1147459",1257930,"515560","140245",62.85,68.9,28.24,7.68,"1832229",2093567,"734666","187477",75.6,86.38,30.31,7.74,"1769801",1916430,"1101046","539127",65.99,71.46,41.05,20.1,"347564","413826","101680","23794","374380","450573","112166","35769"
2023-01-22,6742436,7529645,3364102,1181715,80.88,90.32,40.35,14.17,"23228","25548","12934","4459",123.13,135.43,68.56,23.64,"1247720",1371598,"786046","250209",101.14,111.18,63.72,20.28,"1147473",1257952,"515560","140325",62.85,68.9,28.24,7.69,"1832243",2093633,"734669","187645",75.6,86.39,30.31,7.74,"1769821",1916483,"1101046","539470",65.99,71.46,41.05,20.11,"347564","413837","101680","23810","374387","450594","112167","35797"
2023-01-23,6742790,7530227,3364122,1184314,80.88,90.32,40.35,14.21,"23228","25549","12934","4470",123.13,135.44,68.56,23.7,"1247782",1371691,"786050","250745",101.15,111.19,63.72,20.33,"1147557",1258030,"515564","140787",62.85,68.9,28.24,7.71,"1832328",2093846,"734677","188411",75.6,86.39,30.31,7.77,"1769916",1916580,"1101048","540129",65.99,71.46,41.05,20.14,"347572","413859","101681","23867","374407","450672","112168","35905"
2023-01-24,6743226,7530784,3364161,1187286,80.88,90.33,40.35,14.24,"23228","25550","12934","4482",123.13,135.44,68.56,23.76,"1247867",1371807,"786054","251411",101.15,111.2,63.72,20.38,"1147652",1258100,"515572","141298",62.86,68.9,28.24,7.74,"1832448",2094023,"734694","189292",75.61,86.4,30.31,7.81,"1770012",1916679,"1101054","540842",66,71.47,41.05,20.17,"347586","413890","101683","23949","374433","450735","112170","36012"
2023-01-25,6743621,7531359,3364199,1189901,80.89,90.34,40.35,14.27,"23230","25551","12934","4500",123.14,135.45,68.56,23.85,"1247945",1371903,"786069","252005",101.16,111.21,63.72,20.43,"1147737",1258181,"515577","141780",62.86,68.91,28.24,7.77,"1832551",2094237,"734702","190011",75.61,86.41,30.31,7.84,"1770093",1916761,"1101059","541449",66,71.47,41.05,20.19,"347607","413927","101686","24042","374458","450799","112172","36114"
2023-01-26,6743976,7531883,3364235,1192426,80.89,90.34,40.35,14.3,"23232","25551","12935","4507",123.16,135.45,68.57,23.89,"1248012",1372022,"786077","252589",101.16,111.22,63.72,20.48,"1147792",1258259,"515586","142231",62.86,68.91,28.24,7.79,"1832652",2094397,"734715","190776",75.62,86.42,30.32,7.87,"1770178",1916846,"1101061","542016",66,71.47,41.05,20.21,"347625","413950","101687","24101","374485","450858","112174","36206"
2023-01-27,6744462,7532394,3364269,1195158,80.9,90.35,40.35,14.34,"23232","25553","12935","4516",123.16,135.46,68.57,23.94,"1248115",1372143,"786084","253212",101.17,111.23,63.72,20.53,"1147866",1258318,"515589","142707",62.87,68.92,28.24,7.82,"1832780",2094540,"734736","191511",75.62,86.42,30.32,7.9,"1770309",1916933,"1101061","542695",66.01,71.47,41.05,20.23,"347641","413985","101687","24177","374519","450922","112177","36340"
2023-01-28,6744635,7532726,3364294,1196704,80.9,90.35,40.35,14.35,"23233","25555","12935","4526",123.16,135.47,68.57,23.99,"1248206",1372264,"786093","253848",101.18,111.24,63.72,20.58,"1147883",1258342,"515594","142855",62.87,68.92,28.24,7.82,"1832805",2094629,"734743","191825",75.62,86.43,30.32,7.91,"1770339",1916979,"1101064","543047",66.01,71.48,41.05,20.25,"347641","413996","101687","24204","374528","450961","112178","36399"
2023-01-29,6744746,7532919,3364307,1197635,80.9,90.36,40.35,14.37,"23233","25555","12935","4527",123.16,135.47,68.57,24,"1248249",1372335,"786097","254251",101.18,111.24,63.72,20.61,"1147895",1258352,"515597","142934",62.87,68.92,28.24,7.83,"1832828",2094690,"734744","191983",75.62,86.43,30.32,7.92,"1770362",1917010,"1101067","543297",66.01,71.48,41.05,20.26,"347645","414000","101687","24218","374534","450977","112180","36425"
2023-01-30,6745144,7533492,3364353,1200024,80.91,90.36,40.36,14.39,"23234","25556","12935","4530",123.17,135.47,68.57,24.01,"1248326",1372444,"786107","254888",101.19,111.25,63.72,20.66,"1147976",1258444,"515599","143331",62.87,68.92,28.24,7.85,"1832937",2094901,"734763","192631",75.63,86.44,30.32,7.95,"1770443",1917091,"1101075","543829",66.01,71.48,41.05,20.28,"347660","414013","101689","24280","374568","451043","112185","36535"
2023-01-31,6745514,7533977,3364384,1202391,80.91,90.37,40.36,14.42,"23234","25558","12935","4536",123.17,135.49,68.57,24.05,"1248389",1372542,"786110","255463",101.2,111.26,63.72,20.71,"1148053",1258518,"515605","143754",62.88,68.93,28.24,7.87,"1833046",2095055,"734778","193324",75.63,86.44,30.32,7.98,"1770521",1917171,"1101078","544331",66.02,71.48,41.05,20.3,"347679","414045","101690","24342","374592","451088","112188","36641"
2023-02-01,6745857,7534439,3364426,1204650,80.92,90.38,40.36,14.45,"23235","25558","12935","4542",123.17,135.49,68.57,24.08,"1248465",1372627,"786119","255942",101.2,111.27,63.72,20.75,"1148118",1258596,"515614","144226",62.88,68.93,28.24,7.9,"1833131",2095185,"734797","193930",75.64,86.45,30.32,8,"1770596",1917255,"1101081","544870",66.02,71.49,41.05,20.32,"347691","414072","101690","24419","374621","451146","112190","36721"
2023-02-02,6746181,7534862,3364462,1206721,80.92,90.38,40.36,14.47,"23236","25559","12935","4552",123.18,135.49,68.57,24.13,"1248533",1372698,"786128","256410",101.21,111.27,63.72,20.78,"1148174",1258669,"515621","144625",62.88,68.94,28.24,7.92,"1833231",2095328,"734809","194543",75.64,86.46,30.32,8.03,"1770663",1917330,"1101084","545323",66.02,71.49,41.05,20.33,"347708","414089","101694","24466","374636","451189","112191","36802"
2023-02-03,6746644,7535385,3364496,1209054,80.93,90.39,40.36,14.5,"23238","25560","12935","4562",123.19,135.5,68.57,24.18,"1248646",1372796,"786134","256981",101.22,111.28,63.72,20.83,"1148249",1258746,"515627","145019",62.89,68.94,28.24,7.94,"1833312",2095500,"734824","195142",75.64,86.46,30.32,8.05,"1770795",1917429,"1101088","545929",66.03,71.49,41.06,20.36,"347731","414106","101695","24526","374673","451248","112193","36895"
2023-02-04,6746801,7535622,3364511,1210192,80.93,90.39,40.36,14.52,"23239","25560","12935","4572",123.19,135.5,68.57,24.24,"1248709",1372853,"786141","257406",101.22,111.28,63.73,20.87,"1148276",1258777,"515632","145130",62.89,68.94,28.24,7.95,"1833344",2095572,"734827","195352",75.65,86.47,30.32,8.06,"1770821",1917468,"1101088","546252",66.03,71.49,41.06,20.37,"347733","414118","101695","24546","374679","451274","112193","36934"
2023-02-05,6746889,7535797,3364513,1211003,80.93,90.39,40.36,14.53,"23239","25560","12935","4576",123.19,135.5,68.57,24.26,"1248744",1372905,"786142","257735",101.22,111.29,63.73,20.89,"1148286",1258790,"515633","145191",62.89,68.94,28.24,7.95,"1833360",2095626,"734827","195488",75.65,86.47,30.32,8.07,"1770839",1917503,"1101088","546502",66.03,71.5,41.06,20.38,"347733","414123","101695","24553","374688","451290","112193","36958"
2023-02-06,6747203,7536323,3364541,1213146,80.93,90.4,40.36,14.55,"23239","25560","12935","4588",123.19,135.5,68.57,24.32,"1248811",1373009,"786144","258338",101.23,111.3,63.73,20.94,"1148341",1258859,"515638","145526",62.89,68.95,28.24,7.97,"1833439",2095813,"734843","196074",75.65,86.48,30.32,8.09,"1770917",1917582,"1101092","546973",66.03,71.5,41.06,20.39,"347746","414146","101695","24601","374710","451354","112194","37046"
2023-02-07,6747577,7536776,3364569,1215397,80.94,90.4,40.36,14.58,"23241","25561","12935","4595",123.2,135.5,68.57,24.36,"1248873",1373122,"786149","258938",101.23,111.31,63.73,20.99,"1148423",1258924,"515646","145914",62.9,68.95,28.24,7.99,"1833534",2095943,"734852","196683",75.65,86.48,30.32,8.12,"1771006",1917652,"1101095","547465",66.03,71.5,41.06,20.41,"347760","414169","101695","24661","374740","451405","112197","37141"
2023-02-08,6747893,7537187,3364595,1217652,80.94,90.41,40.36,14.61,"23242","25563","12935","4601",123.21,135.51,68.57,24.39,"1248963",1373210,"786153","259571",101.24,111.31,63.73,21.04,"1148478",1258983,"515650","146330",62.9,68.95,28.24,8.01,"1833611",2096089,"734865","197298",75.66,86.49,30.32,8.14,"1771068",1917714,"1101098","547920",66.04,71.5,41.06,20.43,"347774","414183","101695","24721","374757","451445","112199","37211"
2023-02-09,6748224,7537622,3364636,1219641,80.94,90.41,40.36,14.63,"23243","25563","12935","4606",123.21,135.51,68.57,24.42,"1249023",1373291,"786158","260035",101.25,111.32,63.73,21.08,"1148542",1259046,"515660","146675",62.9,68.96,28.24,8.03,"1833710",2096223,"734888","197885",75.66,86.49,30.32,8.16,"1771134",1917784,"1101101","548357",66.04,71.51,41.06,20.45,"347793","414204","101695","24797","374779","451511","112199","37286"
2023-02-10,6748624,7538095,3364668,1221843,80.95,90.42,40.36,14.66,"23244","25565","12936","4615",123.22,135.52,68.58,24.46,"1249104",1373411,"786160","260637",101.25,111.33,63.73,21.13,"1148594",1259105,"515668","147014",62.91,68.96,28.24,8.05,"1833805",2096377,"734899","198452",75.66,86.5,30.32,8.19,"1771247",1917855,"1101107","548883",66.04,71.51,41.06,20.47,"347809","414218","101698","24862","374821","451564","112200","37380"
2023-02-11,6748825,7538363,3364690,1223163,80.95,90.42,40.36,14.67,"23244","25565","12936","4618",123.22,135.52,68.58,24.48,"1249185",1373505,"786170","261205",101.26,111.34,63.73,21.17,"1148617",1259121,"515670","147154",62.91,68.96,28.24,8.06,"1833836",2096463,"734905","198699",75.67,86.5,30.32,8.2,"1771294",1917884,"1101110","549168",66.04,71.51,41.06,20.48,"347813","414234","101699","24892","374836","451591","112200","37427"
2023-02-12,6748903,7538525,3364697,1223835,80.95,90.42,40.36,14.68,"23244","25566","12938","4619",123.22,135.53,68.59,24.49,"1249231",1373564,"786171","261568",101.26,111.34,63.73,21.2,"1148625",1259133,"515671","147201",62.91,68.96,28.24,8.06,"1833846",2096517,"734905","198794",75.67,86.5,30.32,8.2,"1771305",1917896,"1101112","549310",66.04,71.51,41.06,20.48,"347815","414239","101700","24898","374837","451610","112200","37445"
2023-02-13,6749182,7538939,3364719,1225556,80.96,90.43,40.36,14.7,"23246","25570","12938","4628",123.23,135.55,68.59,24.53,"1249299",1373647,"786173","262076",101.27,111.35,63.73,21.24,"1148677",1259189,"515679","147474",62.91,68.96,28.24,8.08,"1833920",2096655,"734912","199265",75.67,86.51,30.32,8.22,"1771358",1917960,"1101115","549660",66.05,71.51,41.06,20.49,"347825","414257","101700","24942","374857","451661","112202","37511"
2023-02-14,6749465,7539333,3364750,1227239,80.96,90.43,40.36,14.72,"23248","25574","12938","4638",123.24,135.57,68.59,24.59,"1249350",1373739,"786180","262535",101.27,111.36,63.73,21.28,"1148725",1259249,"515684","147742",62.91,68.97,28.24,8.09,"1834001",2096768,"734924","199753",75.67,86.51,30.32,8.24,"1771423",1918018,"1101119","549988",66.05,71.52,41.06,20.51,"347838","414282","101702","25000","374880","451703","112203","37583"
2023-02-15,6749750,7539706,3364776,1228933,80.96,90.44,40.36,14.74,"23249","25574","12938","4641",123.25,135.57,68.59,24.6,"1249408",1373830,"786184","262981",101.28,111.36,63.73,21.32,"1148786",1259302,"515691","148096",62.92,68.97,28.24,8.11,"1834078",2096880,"734935","200190",75.68,86.52,30.32,8.26,"1771487",1918062,"1101121","550339",66.05,71.52,41.06,20.52,"347846","414308","101702","25050","374896","451750","112205","37636"
2023-02-16,6750021,7540047,3364804,1230499,80.97,90.44,40.36,14.76,"23250","25575","12938","4646",123.25,135.58,68.59,24.63,"1249456",1373887,"786189","263374",101.28,111.37,63.73,21.35,"1148844",1259361,"515699","148385",62.92,68.97,28.24,8.13,"1834150",2097005,"734945","200645",75.68,86.52,30.32,8.28,"1771549",1918109,"1101123","550663",66.05,71.52,41.06,20.53,"347855","414322","101705","25103","374917","451788","112205","37683"
2023-02-17,6750314,7540403,3364827,1232121,80.97,90.45,40.36,14.78,"23251","25575","12938","4655",123.26,135.58,68.59,24.68,"1249523",1373967,"786190","263760",101.29,111.37,63.73,21.38,"1148890",1259404,"515710","148640",62.92,68.98,28.24,8.14,"1834224",2097117,"734953","201100",75.68,86.53,30.32,8.3,"1771630",1918177,"1101126","551074",66.06,71.52,41.06,20.55,"347863","414340","101705","25144","374933","451823","112205","37748"
2023-02-18,6750446,7540587,3364840,1233085,80.97,90.45,40.36,14.79,"23251","25576","12938","4662",123.26,135.58,68.59,24.71,"1249573",1374041,"786194","264245",101.29,111.38,63.73,21.42,"1148910",1259422,"515712","148744",62.92,68.98,28.25,8.15,"1834259",2097169,"734960","201263",75.68,86.53,30.33,8.3,"1771646",1918202,"1101126","551240",66.06,71.52,41.06,20.55,"347868","414340","101705","25158","374939","451837","112205","37773"
2023-02-19,6750506,7540699,3364847,1233620,80.97,90.45,40.36,14.8,"23252","25577","12938","4662",123.26,135.59,68.59,24.71,"1249599",1374088,"786196","264501",101.29,111.38,63.73,21.44,"1148915",1259426,"515714","148794",62.93,68.98,28.25,8.15,"1834271",2097209,"734962","201346",75.68,86.53,30.33,8.31,"1771658",1918217,"1101127","551368",66.06,71.52,41.06,20.56,"347869","414343","101705","25166","374942","451839","112205","37783"
2023-02-20,6750667,7540995,3364857,1234743,80.97,90.45,40.36,14.81,"23252","25577","12938","4668",123.26,135.59,68.59,24.75,"1249651",1374174,"786198","264947",101.3,111.39,63.73,21.48,"1148948",1259469,"515716","148939",62.93,68.98,28.25,8.16,"1834299",2097301,"734968","201567",75.69,86.54,30.33,8.32,"1771692",1918260,"1101127","551620",66.06,71.52,41.06,20.57,"347872","414353","101705","25188","374953","451861","112205","37814"
2023-02-21,6750948,7541371,3364881,1236237,80.98,90.46,40.36,14.83,"23252","25578","12938","4669",123.26,135.59,68.59,24.75,"1249703",1374254,"786203","265315",101.3,111.4,63.73,21.51,"1149027",1259513,"515717","149225",62.93,68.98,28.25,8.17,"1834363",2097451,"734979","202025",75.69,86.54,30.33,8.34,"1771738",1918308,"1101131","551910",66.06,71.53,41.06,20.58,"347885","414370","101708","25228","374980","451897","112205","37865"
2023-02-22,6751230,7541748,3364919,1237844,80.98,90.46,40.36,14.85,"23252","25579","12938","4675",123.26,135.6,68.59,24.78,"1249763",1374338,"786208","265752",101.31,111.4,63.73,21.54,"1149072",1259570,"515733","149522",62.93,68.99,28.25,8.19,"1834454",2097585,"734993","202506",75.69,86.55,30.33,8.36,"1771798",1918357,"1101133","552187",66.06,71.53,41.06,20.59,"347897","414389","101708","25272","374994","451930","112206","37930"
